-17.4805545807	went
-17.3110442162	came
-18.9432587624	drove
-19.2696089745	walked
-18.0596213341	arrived
-45.3765730262	went
-45.9688069224	came
-47.518140018	drove
-47.7367941737	walked
-46.2248880267	arrived
-60.8646707535	went
-61.965031147	came
-61.9255580902	drove
-61.5142526627	walked
-61.0440096855	arrived
-71.7245788574	went
-71.4014883041	came
-72.6557092667	drove
-73.3188562393	walked
-71.9273533821	arrived
-16.4728963375	went
-16.3059923649	came
-16.3736674786	drove
-18.0913083553	walked
-16.0665624142	arrived
-67.7352010608	went
-67.8923797011	came
-69.8410970569	drove
-69.3534986377	walked
-69.407992065	arrived
-11.542036891	went
-11.2100409269	came
-13.5419582129	drove
-13.2566097975	walked
-11.8443931341	arrived
-65.7406419516	went
-65.6924036741	came
-66.0875695944	drove
-67.6691478491	walked
-64.6483515501	arrived
-93.6445655823	went
-92.9995398521	came
-94.0091876984	drove
-94.6736087799	walked
-93.6242666245	arrived
-65.4954679925	went
-65.4571135957	came
-66.3503464181	drove
-66.1834190805	walked
-66.1000364739	arrived
-44.6095253229	went
-44.0769931078	came
-45.9443441629	drove
-45.3394504786	walked
-45.274659276	arrived
-64.5109983385	went
-65.2228916585	came
-65.5356462896	drove
-65.6458099782	walked
-65.3069442213	arrived
-4.44930839539	went
-4.27102279663	came
-5.6608877182	drove
-5.84662723541	walked
-4.80285835266	arrived
-111.798447758	went
-110.887166172	came
-111.536388069	drove
-113.019760758	walked
-111.164572388	arrived
-59.2163817286	went
-61.0500494838	came
-61.666852653	drove
-61.7030274272	walked
-59.0199238658	arrived
-55.7582181394	went
-56.5576532781	came
-55.7943485677	drove
-56.3171461523	walked
-57.2876032293	arrived
-28.947522521	went
-29.8937085867	came
-31.0752748251	drove
-31.0402601957	walked
-30.2014569044	arrived
-91.0038022697	went
-90.3782067001	came
-92.2537979782	drove
-92.0424565971	walked
-91.0376438797	arrived
-84.2334275842	went
-81.7786465287	came
-84.4528904557	drove
-84.4307203889	walked
-83.536200583	arrived
-66.3070772886	went
-66.586563468	came
-67.6257365942	drove
-67.9719384909	walked
-66.5478256941	arrived
-27.3529495001	went
-26.3697274923	came
-28.7483161688	drove
-29.0983947515	walked
-26.9293369055	arrived
-79.9481960535	went
-79.5406075716	came
-80.9308463335	drove
-81.8014594316	walked
-80.8697806597	arrived
-104.020152688	went
-102.734653592	came
-104.52511704	drove
-104.163109899	walked
-105.132786393	arrived
-72.3595804572	went
-73.1432570815	came
-73.9503731132	drove
-74.1749948859	walked
-73.5505265594	arrived
-73.3015175462	went
-73.0708842874	came
-74.0325537324	drove
-74.3027468324	walked
-73.4086800218	arrived
-43.9038339853	went
-44.3901988268	came
-44.3562875986	drove
-46.089299798	walked
-43.1109610796	arrived
-27.4002459049	went
-27.0090858936	came
-27.9387772083	drove
-27.8889248371	walked
-26.5041930676	arrived
-97.3065234423	went
-97.542717576	came
-98.5516210794	drove
-98.319906354	walked
-98.5902677774	arrived
-73.8633238077	went
-71.053227067	came
-74.0009275675	drove
-74.3160229921	walked
-72.1674543619	arrived
-111.918363333	went
-111.083475351	came
-112.482033491	drove
-110.548505545	walked
-113.0026896	arrived
-89.5093778372	went
-89.389160037	came
-90.5105866194	drove
-90.9212979078	walked
-89.7642887831	arrived
-50.9524769485	went
-50.1677245796	came
-52.170622319	drove
-52.2708091438	walked
-50.8626684844	arrived
-40.6875258088	went
-40.954189837	came
-42.1059942842	drove
-42.2202215791	walked
-41.2791329026	arrived
-55.5212482214	went
-55.0951570272	came
-56.608044982	drove
-56.1465152502	walked
-55.8336313963	arrived
-38.4786516428	went
-38.5905915499	came
-39.3042088747	drove
-40.5615712404	walked
-38.3262950182	arrived
-93.2048911452	went
-93.0878342986	came
-93.543523252	drove
-94.6944689155	walked
-93.2812523246	arrived
-43.8488180041	went
-43.4226705432	came
-45.355553329	drove
-45.4437229037	walked
-44.4108378291	arrived
-51.1861675978	went
-50.9294518232	came
-52.6191800833	drove
-52.944740653	walked
-51.5932682753	arrived
-61.4486734867	went
-60.3457949162	came
-62.0371291637	drove
-62.3264849186	walked
-61.191182375	arrived
-17.587025404	went
-17.4531714916	came
-18.9624297619	drove
-19.4440491199	walked
-18.2215640545	arrived
-99.2591714859	went
-99.1984434128	came
-100.666693211	drove
-99.8172459602	walked
-99.7344055176	arrived
-12.689473331	went
-12.4123174548	came
-13.9811870456	drove
-14.2166401744	walked
-13.0640665889	arrived
-32.5638229847	went
-30.7786653042	came
-32.7954390049	drove
-33.4181754589	walked
-32.7769382	arrived
-55.305088222	went
-57.2405609488	came
-57.0879425406	drove
-57.4213513732	walked
-56.1787237525	arrived
-4.44930839539	went
-4.27102279663	came
-5.6608877182	drove
-5.84662723541	walked
-4.80285835266	arrived
-11.9032741785	went
-13.4138432741	came
-13.3768306971	drove
-13.9234176874	walked
-13.4509507418	arrived
-51.899019748	went
-51.8946748078	came
-53.4253821671	drove
-53.3756356537	walked
-53.0914392769	arrived
-56.0350747108	went
-55.1177520752	came
-57.600643158	drove
-57.375002861	walked
-56.3334598541	arrived
-54.1533460617	went
-54.1332917213	came
-54.4398255348	drove
-55.6788372993	walked
-53.4091892242	arrived
-86.108631134	went
-86.9723882675	came
-87.5154666901	drove
-88.9100494385	walked
-86.1656136513	arrived
-61.9538829327	went
-61.1738631725	came
-62.2466652393	drove
-62.2636106014	walked
-62.6323049068	arrived
-4.44930839539	went
-4.27102279663	came
-5.6608877182	drove
-5.84662723541	walked
-4.80285835266	arrived
-92.6617685072	went
-91.9336968176	came
-92.2585941069	drove
-93.9439726584	walked
-93.0202747099	arrived
-36.8689952493	went
-36.2903171182	came
-38.3954306245	drove
-38.6399016976	walked
-36.7672920823	arrived
-86.6846573949	went
-86.4218304753	came
-87.91046983	drove
-87.7359383702	walked
-88.550567925	arrived
-52.0955195427	went
-52.384314537	came
-54.0170426369	drove
-53.9272317886	walked
-52.5180625916	arrived
-32.1029603034	went
-32.2204324752	came
-32.7610098869	drove
-32.1376273185	walked
-32.7013637573	arrived
-88.373785615	went
-88.0622860193	came
-88.7564936876	drove
-90.1967993975	walked
-88.4767142534	arrived
-33.9176975489	went
-33.4301825762	came
-35.4284216166	drove
-35.300363183	walked
-33.9136468172	arrived
-59.9130409956	went
-59.5605405569	came
-60.6299017668	drove
-60.9608625174	walked
-60.6563600302	arrived
-90.0502225161	went
-89.2098003626	came
-90.4869824648	drove
-88.4439564943	walked
-91.3113371134	arrived
-36.9269922376	went
-37.0355156064	came
-37.3272364736	drove
-37.8615005612	walked
-38.8094151616	arrived
-11.8232467175	went
-11.1888120174	came
-12.1503999233	drove
-12.998739481	walked
-11.8317677975	arrived
-75.5541043282	went
-75.8291807175	came
-75.5363855362	drove
-77.293135643	walked
-75.3722105026	arrived
-55.4738761187	went
-56.5246115923	came
-56.3022495508	drove
-57.1159020662	walked
-55.9799479246	arrived
-54.6564612389	went
-55.9141001701	came
-56.0877733231	drove
-56.8925962448	walked
-55.4927587509	arrived
-63.8481185436	went
-64.1838719845	came
-65.0784528255	drove
-65.1511361599	walked
-64.7384030819	arrived
-73.7497904301	went
-72.3254215717	came
-74.8279755116	drove
-74.2975575924	walked
-74.4047977924	arrived
-54.7336440682	went
-54.8140473962	came
-56.5773428082	drove
-55.7808559537	walked
-54.9818146825	arrived
-38.2280980349	went
-38.1274396181	came
-39.749394536	drove
-39.8674961329	walked
-38.2607995272	arrived
-76.2244653702	went
-75.796680212	came
-77.3599014282	drove
-77.6029920578	walked
-76.4007587433	arrived
-13.2652647495	went
-13.094925642	came
-14.4744999409	drove
-14.8091390133	walked
-13.6735284328	arrived
-9.74798884988	went
-9.27019587159	came
-11.0947739184	drove
-11.4148584902	walked
-9.65055719018	arrived
-24.1709188223	went
-23.4302853346	came
-25.1718047857	drove
-25.0234988928	walked
-24.5579775572	arrived
-24.8935421109	went
