-304.012567639	go
-303.94317162	come
-303.901308656	drive
-304.60875237	walk
-302.854252934	arrive
-245.895170331	go
-243.676361442	come
-246.137521386	drive
-245.090076566	walk
-246.405601144	arrive
-357.665622711	go
-355.153475046	come
-356.946891785	drive
-356.511650562	walk
-357.777752876	arrive
-270.556800276	go
-267.992216498	come
-270.586982161	drive
-269.383178622	walk
-270.564050108	arrive
-125.13380754	go
-123.009817004	come
-125.677154422	drive
-125.087954879	walk
-125.966091514	arrive
-322.427257061	went
-322.61058569	came
-323.873086929	drove
-324.119699955	walked
-322.73826313	arrived
-193.950163186	went
-194.558424771	came
-194.914789498	drove
-195.637169659	walked
-194.618064225	arrived
-314.667232066	went
-314.849117309	came
-315.384006053	drove
-316.030109435	walked
-315.63362506	arrived
-307.92442745	gone
-307.551634014	come
-310.815841615	driven
-308.557377756	walked
-308.88276428	arrived
-369.742957234	went
-370.132461667	came
-371.395670533	drove
-370.249073148	walked
-370.794998765	arrived
-339.601715386	went
-340.896524251	came
-341.339787304	drove
-341.388973534	walked
-341.380427182	arrived
-212.49599576	gone
-211.3724792	come
-212.392702818	driven
-212.628436804	walked
-211.577815294	arrived
-184.637488246	go
-182.349429727	come
-184.297315955	drive
-183.71358335	walk
-185.220220447	arrive
-280.914665759	go
-279.112843096	come
-281.87503773	drive
-279.820357859	walk
-281.338524878	arrive
-176.132863045	go
-173.420852661	come
-176.62018919	drive
-175.277621269	walk
-176.029716969	arrive
-253.460165858	go
-252.50248301	come
-254.409703135	drive
-252.733119845	walk
-254.044014335	arrive
-41.9382967353	go
-39.30066818	come
-41.5267295241	drive
-40.3862766623	walk
-41.1956261992	arrive
-291.004932672	went
-290.34052971	came
-290.522762567	drove
-289.479554445	walked
-290.535064489	arrived
-438.342591345	go
-436.279985964	come
-438.20388037	drive
-437.016593039	walk
-437.213238776	arrive
-269.845903754	go
-267.500582814	come
-270.331258655	drive
-267.763296485	walk
-269.604155421	arrive
-187.079745293	gone
-187.12019062	come
-187.098273277	driven
-187.730610371	walked
-186.804393291	arrived
-357.692002475	go
-357.058268249	come
-358.410680473	drive
-358.509532154	walk
-357.391591251	arrive
-95.8972846866	go
-94.8549553752	come
-95.8005868793	drive
-96.3441173434	walk
-95.8459507823	arrive
-438.07853955	gone
-437.633945167	come
-438.631105602	driven
-439.069337547	walked
-437.570053279	arrived
-295.943312168	gone
-294.382371902	come
-295.267755032	driven
-295.509770393	walked
-294.929964542	arrived
-341.10818857	went
-340.010950744	came
-342.502716482	drove
-342.218886793	walked
-342.52830261	arrived
-74.4990397096	go
-72.0271878839	come
-74.8712778687	drive
-74.4361563325	walk
-75.1387692094	arrive
-330.091954991	go
-327.747088954	come
-329.918202206	drive
-327.995173737	walk
-330.0734189	arrive
-316.825978369	went
-317.713308424	came
-316.925972074	drove
-317.40618524	walked
-318.867065996	arrived
-243.146135688	go
-240.787637591	come
-244.183869243	drive
-243.553523898	walk
-244.430262923	arrive
-234.835753143	gone
-232.888536394	come
-234.977780044	driven
-234.478470504	walked
-235.07630986	arrived
-344.661948562	go
-343.826892734	come
-345.071217418	drive
-343.996057868	walk
-343.971251369	arrive
-333.088090599	go
-332.315219581	come
-332.697642028	drive
-332.662967384	walk
-332.225034893	arrive
-346.468138158	gone
-346.468726575	come
-346.802627981	driven
-347.599481523	walked
-346.262377679	arrived
-204.454985678	went
-204.464466631	came
-204.845881045	drove
-205.57283026	walked
-204.218462527	arrived
-338.718083322	went
-338.209341466	came
-339.352475584	drove
-339.773611963	walked
-340.43713516	arrived
-119.205596566	go
-116.391353726	come
-119.455559373	drive
-118.606063485	walk
-119.077757478	arrive
-309.258710623	go
-307.369942427	come
-310.229080439	drive
-308.622331858	walk
-309.564629316	arrive
-176.275090024	go
-174.101502463	come
-176.878473565	drive
-175.274178311	walk
-176.748912141	arrive
-161.858792543	go
-160.63956809	come
-164.060567379	drive
-162.581315041	walk
-163.947116375	arrive
-299.919982255	go
-297.307641089	come
-299.965267479	drive
-299.235445321	walk
-300.396543801	arrive
-367.839424968	go
-366.19750464	come
-367.38068378	drive
-367.212906241	walk
-367.342264056	arrive
-342.913330078	go
-341.734830856	come
-343.33191824	drive
-343.06381321	walk
-342.750829697	arrive
-260.780321062	gone
-260.191378057	come
-261.273096979	driven
-262.200926721	walked
-260.475833356	arrived
-88.8663570881	go
-86.3167829514	come
-89.2289540768	drive
-87.9817540646	walk
-87.9923322201	arrive
-301.934127212	go
-299.561665177	come
-301.707899451	drive
-301.048746943	walk
-301.990512729	arrive
-125.363705397	go
-123.155011415	come
-126.341846704	drive
-125.068139315	walk
-126.297439814	arrive
-228.312055215	go
-228.013287649	come
-228.665150747	drive
-227.143693075	walk
-226.997517213	arrive
-72.6872537136	go
-73.0831689835	come
-75.2962892056	drive
-74.3293673992	walk
-74.9729011059	arrive
-116.60126175	gone
-113.900412217	come
-116.437738553	driven
-116.356096879	walked
-113.864029065	arrived
-350.174393624	gone
-347.069411486	come
-350.110889405	driven
-349.724626988	walked
-347.747205228	arrived
-401.591482431	go
-400.460810691	come
-402.286853105	drive
-400.655361921	walk
-402.196021348	arrive
-268.470886409	go
-266.529014289	come
-268.278698623	drive
-266.831576765	walk
-268.294003665	arrive
-239.821100622	go
-237.384916693	come
-239.924867064	drive
-237.883186728	walk
-239.522714525	arrive
-282.533138722	went
-282.947617978	came
-283.036884755	drove
-283.613787621	walked
-283.902946442	arrived
-385.45670262	went
-385.795694739	came
-385.106914908	drove
-385.768507868	walked
-386.382873923	arrived
-157.974713475	went
-158.269497305	came
-158.43023482	drove
-158.92835322	walked
-159.469588667	arrived
-285.74458921	go
-283.353883147	come
-286.135646701	drive
-284.2480582	walk
-284.90961206	arrive
-349.654132992	went
-349.405044705	came
-350.942660481	drove
-350.949032456	walked
-350.196185738	arrived
-284.787398875	went
-285.686936915	came
-285.956339419	drove
-285.572207034	walked
-285.51971823	arrived
-170.052918673	go
-169.143431664	come
-171.245417833	drive
-169.91428256	walk
-171.389389753	arrive
-307.670657635	go
-306.776590347	come
-308.903737545	drive
-307.425996304	walk
-308.91127491	arrive
-381.377165854	went
-381.545974314	came
-381.850663722	drove
-383.040250838	walked
-382.483560145	arrived
-297.295791268	went
-296.734933496	came
-298.170633912	drove
-298.253232121	walked
-297.984221101	arrived
-350.732715428	go
-348.358092129	come
-349.682285607	drive
-349.149298489	walk
-350.130109131	arrive
-183.543764651	go
-182.7553249	come
-183.697394431	drive
-182.27649647	walk
-182.797085345	arrive
-292.028311312	go
-289.137905419	come
-290.819840491	drive
-289.600321114	walk
-291.249807894	arrive
-335.826704845	go
-333.013645038	come
-336.41970621	drive
-335.454298362	walk
-336.414663181	arrive
-230.176056802	go
-227.88930124	come
-229.602542818	drive
-228.083280981	walk
-228.761182249	arrive
-432.920815945	go
-430.953719616	come
-431.776797771	drive
-430.658606529	walk
-431.457593918	arrive
-347.038261592	gone
-346.67614001	come
-347.92345351	driven
-347.441174209	walked
-346.780065715	arrived
-348.906345785	went
-349.082000673	came
-349.369721353	drove
-350.638446748	walked
-347.990984857	arrived
-372.518214583	went
-370.997526288	came
-372.9275769	drove
-373.08357656	walked
-372.586583972	arrived
-323.30301398	go
-322.530106246	come
-323.686056793	drive
-322.96825856	walk
-322.807989776	arrive
-265.829883575	go
-262.541190863	come
-265.382512569	drive
-265.218150616	walk
-266.592743397	arrive
-354.917057455	go
-353.680133998	come
-355.713896215	drive
-354.881030977	walk
-355.924530447	arrive
-317.960421622	go
-315.02888757	come
-317.423789084	drive
-316.616451323	walk
-318.022178233	arrive
-136.402430534	go
-133.934488535	come
-136.376237869	drive
-135.589487076	walk
-136.740241528	arrive
-379.535543025	go
-378.949660838	come
-379.597902834	drive
-379.305921614	walk
-378.886486113	arrive
-245.499499381	went
-245.136769354	came
-246.169568121	drove
-244.607477963	walked
-246.572782576	arrived
-336.472259909	went
-337.153158575	came
-336.739417464	drove
-337.537165552	walked
-338.903801352	arrived
-154.156916916	gone
-153.729556859	come
-154.788513482	driven
-154.711831868	walked
-153.944714844	arrived
-125.700985849	went
-125.150858819	came
-125.423932016	drove
-126.389126241	walked
-125.851984441	arrived
-336.390531331	gone
-335.861465245	come
-336.625063688	driven
-337.308000833	walked
-336.105443269	arrived
-330.381453812	gone
-329.070903599	come
-331.416700661	driven
-332.170678914	walked
-328.98658973	arrived
-420.227642983	go
-419.467285126	come
-419.734786004	drive
-419.540501088	walk
-418.980374306	arrive
-297.95531565	gone
-295.918763697	come
-298.146697581	driven
-298.234183848	walked
-295.376939118	arrived
-284.177204728	going
-284.990605474	coming
-285.242614388	driving
-285.421484113	walking
-283.425156236	arriving
-356.926009834	gone
-356.507012546	come
-357.591398895	driven
-357.767488182	walked
-356.910760105	arrived
-426.45693469	went
-427.092577696	came
-427.751770258	drove
-426.979301214	walked
-426.484658957	arrived
-286.882716298	gone
-286.099142194	come
-286.648150086	driven
-287.157683492	walked
-286.367851853	arrived
-379.566624427	going
-378.031223083	coming
-378.530020023	driving
-379.016928936	walking
-376.736957098	arriving
-142.956959307	go
-140.166462004	come
-143.496491969	drive
-142.334835112	walk
-143.001620829	arrive
-377.288765579	went
-376.491612107	came
-377.523738533	drove
-378.017311245	walked
-377.641702324	arrived
-240.708795056	go
-239.939173207	come
-240.487396702	drive
-240.573470101	walk
-239.91884993	arrive
-77.3010863066	go
-74.6909588575	come
-77.3680928946	drive
-76.7185958624	walk
-78.4204882383	arrive
-130.381614625	gone
-128.969191492	come
-130.941199243	driven
-131.236850202	walked
-129.17433542	arrived
-255.722726196	gone
-255.782650322	come
-256.371644825	driven
-256.827216476	walked
-255.993219703	arrived
-264.81814602	going
-264.636072427	coming
-265.8352063	driving
-265.109786779	walking
-265.708327085	arriving
-255.953713596	go
-256.055378139	come
-255.199055851	drive
-255.324482143	walk
-253.96888417	arrive
-253.666792095	go
-251.123894393	come
-253.689807594	drive
-253.089920223	walk
-253.420869052	arrive
-276.171344697	go
-276.140156686	come
-274.862904012	drive
-276.316057622	walk
-275.711414278	arrive
-296.116749883	go
-294.006879926	come
-296.468711972	drive
-296.152019143	walk
-297.39676249	arrive
-231.658875942	go
-229.536593676	come
-231.26163578	drive
-230.466340065	walk
-232.33630991	arrive
-178.686568737	go
-179.051289082	come
-178.486895084	drive
-178.789943695	walk
-178.254022121	arrive
-76.6328295469	go
-74.902263999	come
-78.3182653189	drive
-76.2279776335	walk
-76.6370700598	arrive
-42.4858305454	went
-42.9013018608	came
-44.7410678864	drove
-44.8422131538	walked
-43.5594911575	arrived
-38.186200738	went
-39.5852156878	came
-39.7657653093	drove
-39.8787142038	walked
-39.2771865129	arrived
-128.017831087	going
-128.278533697	coming
-129.016584635	driving
-128.937210321	walking
-127.506017923	arriving
-52.2445025444	went
-52.9310791492	came
-52.4782269001	drove
-53.2895271778	walked
-53.8558595181	arrived
-14.2656468153	go
-14.1016567945	come
-14.6427487135	drive
-13.9938544035	walk
-14.6072763205	arrive
-115.963266492	go
-114.325612664	come
-115.78533566	drive
-115.79658854	walk
-116.141424298	arrive
-204.188308537	go
-203.434933484	come
-204.381798089	drive
-204.858739197	walk
-204.285565674	arrive
-361.210994601	go
-361.153643966	come
-360.998424888	drive
-361.908320308	walk
-360.042456508	arrive
-221.025096297	go
-220.134514689	come
-221.831875205	drive
-221.235851645	walk
-220.698044658	arrive
-292.701910138	go
-291.876777768	come
-293.661121488	drive
-292.765249848	walk
-292.500516534	arrive
-182.978326648	going
-183.741236061	coming
-183.679623932	driving
-183.324775547	walking
-183.444743484	arriving
-39.5157297254	go
-36.8655250669	come
-39.7027767301	drive
-39.7412617803	walk
-40.2724021077	arrive
-285.518994868	go
-284.660657942	come
-286.755641997	drive
-285.627600729	walk
-285.966123164	arrive
-256.254547417	go
-254.550274193	come
-256.564711869	drive
-255.601882279	walk
-255.698696911	arrive
-233.973536283	go
-231.484021693	come
-233.988124162	drive
-232.382164747	walk
-234.15508154	arrive
-315.51804626	go
-313.301326632	come
-316.737061381	drive
-314.795965075	walk
-316.152006507	arrive
-297.297913849	go
-295.767862618	come
-296.814083874	drive
-296.575224221	walk
-296.349060833	arrive
-70.7050867081	went
-70.2163348198	came
-72.6451992989	drove
-72.5665926933	walked
-70.741042614	arrived
-374.91542381	go
-372.484090507	come
-376.85785526	drive
-374.630719602	walk
-376.453428209	arrive
-244.531208426	went
-244.232755572	came
-246.229285151	drove
-246.307867438	walked
-244.965935141	arrived
-286.10209024	went
-287.061041713	came
-287.292039275	drove
-286.957922339	walked
-286.226131797	arrived
-115.02061823	go
-114.961381227	come
-114.865065843	drive
-114.464902192	walk
-114.23959139	arrive
-76.4928160906	went
-76.5643831491	came
-77.9891263247	drove
-78.4772211313	walked
-77.4984775782	arrived
-52.4147285223	went
-51.9178837538	came
-52.6572231054	drove
-53.0790127516	walked
-52.4707731009	arrived
-345.082881927	go
-344.512320042	come
-345.796853065	drive
-346.231548786	walk
-345.243925095	arrive
-206.027033508	go
-204.646138847	come
-206.203037441	drive
-206.013445079	walk
-205.852256954	arrive
-214.154556602	go
-213.269991726	come
-213.831150383	drive
-214.277141899	walk
-213.987089485	arrive
-152.012502909	go
-150.73080802	come
-151.643445253	drive
-152.015977144	walk
-151.307445765	arrive
-88.3400020599	gone
-87.6203050613	come
-89.0988912582	driven
-89.3749699593	walked
-88.5654931068	arrived
-231.931625158	going
-231.848540097	coming
-230.908747941	driving
-231.907165796	walking
-231.799499303	arriving
-400.428944409	go
-398.994530976	come
