-27.8053117394	go
-27.1508837342	come
-28.3440523744	drive
-29.099385798	walk
-29.046534121	arrive
-26.7066658139	go
-26.6321521401	come
-27.9249275327	drive
-27.753542006	walk
-28.0104778409	arrive
-14.0687940717	go
-14.0664055943	come
-13.6278937459	drive
-14.0704291463	walk
-14.5804398656	arrive
-20.7251266241	go
-20.8117240667	come
-21.1815730333	drive
-21.4508954287	walk
-22.4288994074	arrive
-15.2642438412	go
-15.3040776253	come
-16.2384476662	drive
-15.6237983704	walk
-16.3240814209	arrive
-4.47957420349	go
-4.227227211	come
-5.63958215714	drive
-4.94434094429	walk
-5.24189352989	arrive
-23.5325452685	go
-23.4457158446	come
-24.0215470195	drive
-25.2312034965	walk
-24.4619902968	arrive
-24.7298351228	gone
-24.9188176095	come
-25.2216916978	driven
-27.4615901411	walked
-25.675008148	arrived
-28.9740178883	go
-29.1273045838	come
-30.0423705876	drive
-29.6176526845	walk
-30.296562463	arrive
-38.2640832961	gone
-38.9203008711	come
-38.9613031447	driven
-40.8609303534	walked
-39.4778958857	arrived
-24.0366169214	go
-24.1085244417	come
-23.5370432138	drive
-24.5101524591	walk
-24.9740396738	arrive
-31.5418643355	go
-31.9262086749	come
-32.3289837241	drive
-32.4888479114	walk
-33.1837031245	arrive
-13.329731226	go
-13.3800699711	come
-13.2095873356	drive
-13.7658035755	walk
-14.1810815334	arrive
-18.867369486	go
-19.4280839693	come
-19.9275379907	drive
-20.3764177095	walk
-20.4026571047	arrive
-19.870097518	gone
-20.6590040922	come
-20.1818393469	driven
-20.1207317114	walked
-20.598258853	arrived
-30.1658625901	go
-30.2012217343	come
-30.9146027863	drive
-31.8012018502	walk
-31.4548566639	arrive
-17.0864973364	go
-16.5993571577	come
-17.7183733282	drive
-17.256265193	walk
-17.5108833609	arrive
-30.9417014122	go
-30.9687871933	come
-32.1510210037	drive
-32.6473255157	walk
-32.6923575401	arrive
-9.23852819204	gone
-9.9748763442	come
-10.2978205085	driven
-11.8568972945	walked
-9.8952948451	arrived
-36.9715501964	go
-36.5121252239	come
-35.7515551746	drive
-35.3516695201	walk
-35.6415383518	arrive
-26.0912909508	gone
-25.6887750626	come
-25.7900052071	driven
-27.2539174557	walked
-26.9709193707	arrived
-16.9202574492	go
-17.2757128477	come
-17.0846351385	drive
-17.6540182829	walk
-17.8926814795	arrive
-21.3561943891	go
-21.0399688603	come
-21.2079037549	drive
-21.6613315465	walk
-22.0051001431	arrive
-8.41278460622	gone
-8.4223716557	come
-8.94346693158	driven
-11.192396909	walked
-9.69925621152	arrived
-39.0639096498	go
-39.3062032461	come
-39.6101588011	drive
-40.5107983351	walk
-40.5926445723	arrive
-24.5489144921	go
-24.9073627591	come
-25.9204533696	drive
-25.8402033448	walk
-25.5270956159	arrive
-32.2145637274	go
-32.0241521597	come
-32.1371144056	drive
-33.232860446	walk
-33.3164271116	arrive
-32.423199892	go
-31.9189567566	come
-32.5628180504	drive
-33.6454761028	walk
-33.568488121	arrive
-22.5800609291	go
-23.3388554752	come
-23.5399086177	drive
-24.6264822185	walk
-24.4353782833	arrive
-25.1873519048	gone
-24.6622879133	come
-25.7089008912	driven
-27.8864113912	walked
-26.5640880689	arrived
-19.6815896332	go
-20.3461027443	come
-20.1770706475	drive
-20.7214632332	walk
-20.8703542054	arrive
-8.27055084705	go
-8.00738251209	come
-8.8112334013	drive
-9.67916762829	walk
-9.4462479353	arrive
-21.1696649231	go
