And so that's what we did. [SEP] And she said, "What if somebody	drives	by?" [SEP] I'm like, "Well, you know, who do you expect to drive by in the hurricane?"	#face-to-face#	face-to-face_ChapmanDebbie.txt	drive	spoken	OANC_spoken	4
Um, and when they say it rains, it pours because my mom, um, recently moved back in with me, but I don't know how long that will be, but, um, she did and she had been up one night from, she had gotten up one morning at like five o'clock in the morning. [SEP] By the time I had got home from work, and so forth, it was like 11 o'clock at night and she was extremely tired, but my mom is one of these people who constantly has to go and do something, she can't sit still, it	drives	her crazy. [SEP] So she thinks she's going to make, you know, she moved all her stuff back in my house, and she thinks she's going to clean it up all in one day, so my house is like a tornado hit it by this time, but, you know, I'm fine.	#face-to-face#	face-to-face_LuhrChantal.txt	drive	spoken	OANC_spoken	4
But, so then, if that wasn't bad enough, um, we were in the hospital and my instincts told me not to let her drive my car, but I'm thinking, you know, if my friends can drive my car from time to time, then why can't I let my mom drive my car from time to time? [SEP] Dumb question because I know my mom and I know how she	drives	and she's doesn't, she's not careful but I'm thinking the hospital is 10 minutes from my house. [SEP] OK, so I'm thinking 10 minutes from my house, what can happen?	#face-to-face#	face-to-face_LuhrChantal.txt	drive	spoken	OANC_spoken	4
disk or some uh what do you call them putting some programs into the on the disk and uh i'll get to about fifteen sixteen lines and i'd mess up and it just says you have entered a error in line and i don't see how people do that that	drives	me batty uh-huh	#telephone#	telephone_sw2045-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
oh yes yes oh it just	drives	us nuts oh i just love cats i like dogs they're okay i had i had a dog when i lived at home but they're a lot more trouble than cats actually	#telephone#	telephone_sw2107-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh-huh yeah yes i would want all those people checked but then you got your bus drivers your truck drivers are checked because my husband	drives	a truck they he has to pass a physical uh-huh	#telephone#	telephone_sw2136-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
yeah all kind of weather from the Atlantic Ocean you know and that	drives	our weather nutsy sometimes we'll get the clouds and the wind coming the right way and the storms will just pour in moisture and pump anything from snow to rain depending on the temperature you know yeah	#telephone#	telephone_sw2179-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
well i know it it's uh you know the car is we have this big romance with the car but uh i think people are would be interested if you had one i mean well my boss	drives	forty miles one way each day yeah	#telephone#	telephone_sw2190-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
yeah and one of the guys that works with me	drives	forty five miles yeah	#telephone#	telephone_sw2190-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
yeah yeah ours is seven point seven five almost eight and it	drives	me crazy i'm thinking you know everybody is sitting here screaming about yeah	#telephone#	telephone_sw2260-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh-huh kids with elderly people in the winter time they shovel their snow they have a big brother big sister program they have bottle	drives	they have cleanup outings uh	#telephone#	telephone_sw2285-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh-huh that's uh there're a lot of people who really run my boss	drives	quite a ways to work and he's got just enormous debts and he's uh but i mean what do you say it's like shucks  boss i'm sure sorry you've got all that debt well he's had had two kids in college and and this kind of thing and that	#telephone#	telephone_sw2313-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh uh he	drives	a small uh S GMC S fifteen  which we bought we bought new five years ago and have had real good luck with i mean there's have absolutely no trouble with it yeah that's i i had a pickup truck in fact i had i had two the last one i gave to my uh uh youngest	#telephone#	telephone_sw2329-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh-huh well my wife	drives	a still has a a Honda Accord and it's a very it's an excellent automobile	#telephone#	telephone_sw2336-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh in in terms of the numbers that you've got to carry around i guess one of the things i i think metrically i've got a uh a and it	drives	my wife crazy you know she'll say how far is it from here to somewhere she wants to go and i'll say oh about eight kilometers uh-huh	#telephone#	telephone_sw2337-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
oh she	drives	and everything she she's perfectly healthy uh right what made you all decide to put her or had what made her decide to go	#telephone#	telephone_sw2340-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
oh man that's neat uh and she still	drives	which we do does scare us some because she has dented a few things you know yeah	#telephone#	telephone_sw2340-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
uh well we've thought about doing that for for my husband's father because he's oh he still	drives	yeah	#telephone#	telephone_sw2340-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
that's great well it's wonderful in one one respect but i don't know if you can afford the insurance yeah well luckily he	drives	a big old tank yeah	#telephone#	telephone_sw2340-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
well i think  i think my best part actually is chipping or at least it was last year i haven't been out this year it's kind of been uh kind of strange i hadn't been able to get out yet but uh my biggest problem is staying in the fairway for you know with	drives	and stuff um yeah i used to have a lot of trouble with that with a wicked slide and so forth but i think i've overcome a good deal of that	#telephone#	telephone_sw2388-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
um-hum and it it	drives	from the crankshaft it	#telephone#	telephone_sw2430-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
you mean in the in the area of geographic region you're in uh-huh yeah yeah there there are many organizations uh feed the hungry all these there's a lot of	drives	in school for this type of thing already you know not neccessarily sometimes um grass roots effort	#telephone#	telephone_sw2464-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
right uh-huh we get uh i found one thing that it's kind of a weird thing to say to put out in the lawn but every time i've done it it's got it it	drives	the fleas completely out of the area what	#telephone#	telephone_sw2492-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
um-hum you know and  that just	drives	me crazy because they're and then they want then you know to get it removed they say well you know you have to write this write this long detailed letter and everything like that to them you know and then it takes three weeks and all and i'm like baloney	#telephone#	telephone_sw2559-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
yes on the grain of the fabric it	drives	me crazy yeah that that's that's the part that i don't like too	#telephone#	telephone_sw2570-ms98-a-trans.txt	drive	spoken	OANC_spoken	4
