number of states to get past areas of disagreement. [SEP] Values and vision paint the picture that	drives	the action. [SEP] •	#government#	government_AboutLSC_State_Planning_Report.txt	drive	written	OANC_written	4
not capture the patient who drinks six or eight drinks a few times a month,	drives	a motor vehicle, and is injured in a crash. [SEP] Using the term "alcohol" and searching the indexes of two of the primary	#government#	government_AlcoholProblems_Session4-PDF.txt	drive	written	OANC_written	4
program activity, there is an accelerated penetration of energy-efficient technologies that	drives	electricity sales down by 6.8 percent in 2010 (compared to the CEF reference case for that	#government#	government_EnvProtAgen_jeffordslieberm.txt	drive	written	OANC_written	4
market, a greater level of control equipment must be installed and operated which, in turn,	drives	up the cost of generation. [SEP] Scenario B follows a similar pattern with expenditure increases being offset	#government#	government_EnvProtAgen_jeffordslieberm.txt	drive	written	OANC_written	4
measurement, leading organizations strive to understand and measure what	drives	and affects their businesses and how to best evaluate results. [SEP] These organizations have generally struggled with	#government#	government_GenAccountOffices_d01376g.txt	drive	written	OANC_written	4
business processes, market trends, internal legacy structures, and available IT skills,	drives	decisions as to the structure of the CIO organization and how the organization is aligned with the rest	#government#	government_GenAccountOffices_d01376g.txt	drive	written	OANC_written	4
willing to trade time and money for the highest performing weapon system possible. [SEP] That willingness	drives	the business case. [SEP] This creates strong incentives for the program office to take	#government#	government_GenAccountOffices_d02701.txt	drive	written	OANC_written	4
cited the men for contempt. [SEP] "It	drives	me nuts when people just decide to do whatever they want," said Judge Thornton, who is experienced in the state's thick	#government#	government_Media_Domestic_Violence_Ruling.txt	drive	written	OANC_written	4
practice. [SEP] But Frank Smith	drives	a 6-year-old car with 140,000 miles on it, and paying his senior paralegal minimum wage the last few	#government#	government_Media_grants_fail_to_come.txt	drive	written	OANC_written	4
he gets worn down by his clients' overwhelming poverty. [SEP] To relieve the burden, he frequently goes for long	drives	or talks shop with his wife, Kiren Dosanjh, also an attorney and Cal State Northridge	#government#	government_Media_Working_for_Free.txt	drive	written	OANC_written	4
her vehicle and serves a group of houses on foot, returns to the vehicle and	drives	to another location where the process is	#government#	government_PostRateComm_Cohenetal_DeliveryCost.txt	drive	written	OANC_written	4
 from a carousel at one end and delivers finished sleeves at the other. [SEP] One operator can tend to the needs of two such machines. [SEP] Yet because the investment per worker is several hundred thousand dollars, it only makes sense if the equipment is used nearly continuously. [SEP] Sewing factories, in contrast, are not capital intensive and are rarely operated for more than one shift. [SEP] Because of this, most expensive automation equipment is concentrated in preassembly, drawing on multi-shift operations. [SEP] Marker-making, fusing processes, sleeve-making for T-shirts, die-cutting, and computer-driven knife-cutting fall into this automated “getting ready to sew” category. [SEP] As always in a world of lean retailing and rapid replenishment, the need for faster production is what	drives	these capital-intensive technical innovations. [SEP] Because some U.S. manufacturers have found that centralizing preassembly operations also improves the quality of products, this may provide another edge for American apparel-makers in the future. [SEP] Our survey indicates that the average length of time it takes to get a garment ready for sewing, from issuing the order for a given marker to having the pieces cut and otherwise prepared, is 4.9 working days. [SEP] The cut parts are then sent to sewing areas or other factories. [SEP] If the sewing room is in the same building as the cutting room, then cut goods are sent over many times a day. [SEP] If the sewing factory is far away, then a shipment once a week is typical. [SEP] Reducing the time from placement of the order to cut goods in t	#non-fiction#	non-fiction_Abernathy_ch8.txt	drive	written	OANC_written	4
Low Rider The expression “low rider” is used to describe the car, the subculture, and the person who	drives	a vehicle that has been lowered, rides very low, and has been customized. [SEP] A car, truck, bicycle, van, or motorcycle that has been lowered—and this can be achieved by various methods—means that it sits very close to the ground and has a sleek streamlined appearance. [SEP] The driver and/or owner is called a low rider and the act of low riding refers to all the activities associated with driving the car: cruising, caravanning, and hopping. [SEP] Low riders have commonly been associated with cholos (1990s urban youth) and gangs, but traditionally Chicanos seriously involved in low riding and customizing low-rider cars are not involved in gangs, and low-rider clubs actually present an alternative to gang involvement. [SEP] Low-rider car clubs communicate a message of cultural pride and un	#non-fiction#	non-fiction_Castro_chL.txt	drive	written	OANC_written	4
ed that the biosphere and universe as a whole is vastly nonergodic, hence, kinetically trapped in a small region of its total space of possibilities, it is fair to wonder whether general laws may govern this nonergodic flow. [SEP] Given that the dimensionality of the adjacent possible of the biosphere has expanded in the past . [SEP] billion years, I want to make the obvious conjecture at a law: Our biosphere and any biosphere expands the dimensionality of its adjacent possible, on average, as rapidly as it can. [SEP] I will return just below to think about bounds on this expansion. [SEP] For, as we will see, it seems reasonable that if the expansion were too rapid, the system would destroy the propagating organization of autonomous agents whose coevolution and increasing diversity is what	drives	expansion into the adjacent possible and tends secularly to increase that dimensionality. [SEP] Autonomous agents persistently stumble onto new ways of making a living with one another and exploit those new ways. [SEP] The biosphere’s advance into the adjacent possible is just exaptation over and over again. [SEP] In fact, it seems reasonable to think of the “workspace” of the biosphere, that is, what can happen next, as its actual plus its real adjacent possible. [SEP] It seems likely, and I do conjecture, that the biosphere is expanding its workspace, on average, as fast as it can do so without destroying itself in the process.	#non-fiction#	non-fiction_Kauffman_ch7.txt	drive	written	OANC_written	4
 gene A is , then gene B is sure to be the next moment, regardless of the activities of B and C. So A is a canalyzing input to B. But if B is , that too assures that B will be at the next moment. [SEP] So B is a canalyzing input to itself. [SEP] And similarly, if gene C is , gene B is sure to be the next moment. [SEP] Gene B has three canalyzing inputs. [SEP] By contrast, gene A in Figure .c has no canalyzing input, so is not a canalyzing Boolean function. [SEP] No value of A alone, B alone, or C alone suces to guarantee the next activity of gene A. In general, Boolean functions of K inputs may have ,,,   .    [SEP] .   .     K canalyzing inputs. Numerical evidence shows that, for K > inputs per gene, a sucient bias toward a high fraction of genes with a sucient number of canalyzing inputs	drives	networks from the chaotic into the ordered regime. Figure .b shows the phase transition curve in the CK plane. Before turning back to biology, it is essential to stress that the results noted above for synchronous Boolean networks extend to asynchronous Boolean networks and, more critically, extend to a family of model gene networks in which the genes have graded levels of activity. This is important because the on-o Boolean idealization is quite severe. Real genes show graded levels of activities as a function of the concentrations of their trans acting inputs and the bound states of their cis regulatory loci. If our results were fragile in that they depended upon the Boolean, on-o idealization, we could not trust them to inform us about real cells. Glass and Hill have examined a model wit	#non-fiction#	non-fiction_Kauffman_ch8.txt	drive	written	OANC_written	4
unknown reasons the protein could be less stable. [SEP] If the idea that transcription strength mainly	drives	Tag expression is kept as the working hypothesis, then there	#technical#	technical_biomed_1471-2121-3-10.txt	drive	written	OANC_written	4
gene; ii) the powerful RSV LTR promoter [ 24, 25]. [SEP] We used the sequence CAA UAG CAA UUA, that	drives	a high level of translational readthrough in mouse cells in	#technical#	technical_biomed_1471-2199-2-3.txt	drive	written	OANC_written	4
variation. [SEP] LD cycles can influence the expression of sleep by entraining the circadian pacemaker that	drives	the diurnal rhythm of sleep and/or by directly affecting the	#technical#	technical_biomed_1471-2202-3-20.txt	drive	written	OANC_written	4
pacemaker on sleep. [SEP] Masking seems to be the mechanism by which light	drives	these rhythms under LD conditions in cry1,2 -/-mice [ 22 ] , since the	#technical#	technical_biomed_1471-2202-3-20.txt	drive	written	OANC_written	4
and lack untoward effects has been a sought after goal of the medical community. [SEP] The overall hypothesis that	drives	the present work is that the ideal opioid analgesics that	#technical#	technical_biomed_1471-2210-3-1.txt	drive	written	OANC_written	4
If coordinated gene expression is unimportant, there should be no selection that	drives	the groups of co-regulated genes we observed to be evolutionarily	#technical#	technical_biomed_1475-4924-1-5.txt	drive	written	OANC_written	4
cells from IL-2-/- mice. [SEP] Thus, ConA induces IL-2 and IL-2R expression, and the cytokine	drives	expression of additional specific target genes. [SEP] Recently, Riley et al [	#technical#	technical_biomed_1476-9433-1-2.txt	drive	written	OANC_written	4
The following regression analyses assume a specific flow of causality: that GC content	drives	codon (and amino-acid) usage. [SEP] We favor this direction because there	#technical#	technical_biomed_gb-2001-2-4-research0010.txt	drive	written	OANC_written	4
codons and amino acids. [SEP] This raises the question: what	drives	GC content? [SEP] A mutational model	#technical#	technical_biomed_gb-2001-2-4-research0010.txt	drive	written	OANC_written	4
corresponding to the CNCS cluster in the ap intron 4	drives	reporter gene expression in the	#technical#	technical_biomed_gb-2002-3-12-research0086.txt	drive	written	OANC_written	4
