Joe Sambito. [SEP] Wow. [SEP] I'd completely forgotten about him. [SEP] I sometimes wish I could forget that Pendelton is the Braves hitting coach. [SEP] Closest I	came	to that was watching Dale Murphy get tagged out at the plate on what would have been an inside-the-park slam.	#blog#	blog_Acephalous-Internet.txt	come	written	masc_written	3
Posted by: Chuck | Wednesday, 19 May 2010 at 06:16 PM He pitched for the Astros before he	came	to the Mets, stayed for '85, then he pitched for the Red Sox against the Mets in '86 World Series. [SEP] I remember him being ineffective, and as it	#blog#	blog_Acephalous-Internet.txt	come	written	masc_written	3
by moving to Detroit? [SEP] And so Quiet Earp and I did some research, and	came	up with a list of houses selling for under a grand. [SEP] We had plenty to choose from: there were more cheap	#blog#	blog_detroit.txt	come	written	masc_written	3
page and eventually doled out a lot of free burgers.  [SEP] Now from a short term perspective I'm sure they did ok on the deal. [SEP] People	came	in and ate their food. [SEP] But they could have accomplished that with coupons in the mail, the newspaper or	#blog#	blog_How_soon-Fans.txt	come	written	masc_written	3
All around me, college students and bike punks tinkered with their machines. [SEP] An older man asked for tips on tuning his racer. [SEP] A young kid	came	in to say his last bike was stolen and he needed a new one (and, despite Andrew's stern reprimand that he couldn't just walk in every	#blog#	blog_Uprooted_Bike.txt	come	written	masc_written	3
week and leave with a free bike, he did just that). [SEP] A dad	came	in with his three kids, all of whom left with snazzy rides -- but first, they all sat down and worked on their new wheels together.	#blog#	blog_Uprooted_Bike.txt	come	written	masc_written	3
Unfortunately, because the zooming is rather fast, it is easy to miss the rest of the sentence, so as you correctly note, some viewers got an incorrect impression. [SEP] It would have been fair for Moore to point out this possible misinterpretation on his website. [SEP] However, the claim of deliberate distortion is ludicrous for several reasons: [SEP] a) Moore clearly states that "before he	came	to Flint", Heston gave an interview. [SEP] In the excerpt from said interview, we can see that it is from March. [SEP] If Moore wanted to deceive his viewers, why would he say this, and show the month the interview was published? [SEP] b) Why should Moore leave the words "Clinton is on the Today Show" visible in the text, which is necessary to correctly interpret the highlighted part? [SEP] I reviewed the sequence several times and it is perfectly possible to see this text without pausing.	#essays#	essays_A_defense_of_Michael_Moore.txt	come	written	masc_written	3
The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods which	came	to be known as kitsch. [SEP] “Kitsch is a product of the industrial revolution which urbanized the masses of Western Europe and America	#essays#	essays_Black_and_white.txt	come	written	masc_written	3
that is spurious in the life of our times. [SEP] Kitsch pretends to demand nothing of its customers except their money -- not even their time”. [SEP] With the advent of kitsch	came	a great need for the distinction between higher and lower artforms. [SEP] Avant guard at	#essays#	essays_Black_and_white.txt	come	written	masc_written	3
mill. [SEP] All these efforts eventually	came	to nothing, and Youngstown’s steel mills remained closed. [SEP] These attempts to save the mills were hindered by several major factors, including the decline of the world steel market, which made American	#essays#	essays_Ohio_Steel.txt	come	written	masc_written	3
Sequels: none “Good,”	came	a disembodied voice from deep in several shadows at once. [SEP] “Great,” I countered. [SEP] Rather than really engage, I tried to take better stock of the situation. [SEP] Brian was conscious but totally out of it, the poor guy. [SEP] His technical expertise had been invaluable in the past weeks, but he just didn’t have the stomach for the rough stuff. [SEP] Evelyn was...	#ficlets#	ficlets_1399.txt	come	written	masc_written	3
welcomed her into our household with open arms. [SEP] Eventually, when I got up the nerve, I showed Paige my memories. [SEP] She cried alot, and held onto me as we sorted through them, putting them all in order. [SEP] I began writing about when Paige	came	into my life, and she helped, writing down her own memories. [SEP] Paige never ceased to amaze me with her dogged	#ficlets#	ficlets_1399.txt	come	written	masc_written	3
“It was...nothing,” I said, confused. [SEP] Then I shut up, remembering the Miranda Rights I heard on the holovisions from time to time: anything you say can and will be used against you. [SEP] But I did have an idea. [SEP] “Forty...forty forty twenty-two? Forty minus nothing equals twenty-two, no, forty-nine.” [SEP] The android furrowed its brows, an accidental computer trait that it had picked up from human behavior. [SEP] It opened its mouth, but nothing	came	out. [SEP] Then, “Stage programming tests 345.9.35 proven incorrect: humans insusceptible to pattern-based programming.” [SEP] Another voice. [SEP] “Searching status options...arrival: impossible.”	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
"Let's go then."? [SEP] Chris says. [SEP] I follow him out the doors and to his car. [SEP] He opens my door for me and helps me inside. [SEP] Crush	came	on half way to the lake and I immediately reached and turned it up. [SEP] I start singing the chorus and then notice Chris looking at me. [SEP] "What?"? [SEP] I laugh.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
Like a brother, almost. [SEP] I went into the room and sat down. [SEP] Other people	came	in too, sitting in the other rows of seats. [SEP] Then, a doctor pushed a small table in front of each of us. [SEP] It wasn’t very much. [SEP] There were some noodles, vegetables, and a bottle of water. [SEP] Once I was finished, I headed back into my room.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
The thing was, I didn't feel as if I was missing out on anything at all. [SEP] Colors were just an abstract idea; there's really no way to imagine seeing anything but the colors you can already see, now is there? [SEP] It's really the same thing for me. [SEP] Someone	came	into my room- no, two people. [SEP] "Hello?"? [SEP] I asked. [SEP] "Hi,"? [SEP] they both said in unison.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
Sequels: 45761 Psyche’s hands trembled as she descended into the icy cold depths of Hades’s realm. [SEP] She couldn’t see the spirits undoubtably floating around her, but she knew they were there. [SEP] Finally she	came	to the Styx itself. [SEP] Its awful waters were cluttered with the waste of humans – broken pottery, discarded farming tools, ruined jewelry. [SEP] And there, leaning heavily on his pole, was Charon, the boatman. [SEP] She hesitantly handed him the coin, and his dark, empty eyes invited her on the barge. [SEP] When the barge landed on the opposite bank of the terrible Styx, Psyche clutched the cake she would need for the next horror. [SEP] A few yards in front of her, growling and snarling, Cerberus sat with trails of drool hanging from his teeth. [SEP] She tossed him the cake, picked up her skirts, and sped past his huge figure. [SEP] Persephone herself was kind enough, for the wife of the King of the Dead. [SEP] She thanked Psyche for coming down, filled a box with cosmetics for Aphrodite	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
I wasn't angry or annoyed; just a small realization I’d had. [SEP] Another person	came	inside. [SEP] "Girls, why don't you go back to your rooms for a little while?"? [SEP] It was Dr. Karon.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
I saw the dogs, but didn’t say anything. [SEP] They were running alongside us, trying to attack. [SEP] I wanted to say something, was urging to scream out with all my will, but for some reason, nothing	came	out. [SEP] This really was like a movie, just like me watching another version of everything around me, while the real me was in a parallel episode, just watching the other one.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
"Useful? What do you mean, useful?"? [SEP] "Could mean many things, could mean nothing. Who knows? Anyway, I	came	in here to talk about-" "Answer my question!"? [SEP] I yelled angrily.	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
Sequels: none Play. [SEP] Louis Armstrong Fast forward. [SEP] Nat King Cole. [SEP] Pause. [SEP] Both	came	swirling out of her stereo to the side of her bathtub. [SEP] Both sent her imagination reaching far beyond the four walls containing her in her bathroom. [SEP] Play. [SEP] Billie Holiday. [SEP] Physically, she was in her bathroom. [SEP] Imaginatively speaking, she was in Italy, floating down a river,next to a shore with white lights strung through trees, sparkling as bright as the stars above. [SEP] Stop. [SEP] On the shore were Aretha Franklin and Bud Powell along with many others playing a private show for her. [SEP] PlaySam CookeHer boat floated lazily down the river with wind kissing her cheeks and the lapping at the boat, pushing it that much farther down and into her imagination all the way back into her bathroom where the four walls enclosed and entrap her memory once again. [SEP] St	#ficlets#	ficlets_1400.txt	come	written	masc_written	3
