this trial all of the sudden isn't addressed as to intelligent design, but rather the media is	going	to be very much concerned in terms as to these stringers, not full-time employees, not employees at	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
what they want. [SEP] I clearly will not get what I want, because at the end of the day, if I agree that my reporters are	going	to testify predicated upon something that I want to propose here, that's more	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
sense that it came, as I said, on the eve of trial, when we knew that there was	going	to be an issue with respect to their testimony at trial. [SEP] It was an attempt to bring this to a head. It was	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
don't want to testify, then we'll go on the record -- now, I'm not	going	to put them on the witness stand. [SEP] I don't think it's necessary to do that. [SEP] I would bring you and the reporters, I will tell you,	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
to the bar. [SEP] I will swear them in, I will have them sworn in. [SEP] I will ask you the question whether they're	going	to testify. [SEP] I will allow them to speak for themselves on that point, and then we'll	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
allow them to speak for themselves on that point, and then we'll decide what we're	going	to do at that point. [SEP] I don't know what else to do, but I'm not	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
decide what we're	going	to do at that point. [SEP] I don't know what else to do, but I'm not	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
your most current order and because you took out the issues of biases and things of that nature and because we're	going	to be called to trial by Eric, that maybe he should be speaking to Pat to	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
with respect to -- I'm not	going	to allow that question. [SEP] But you weren't at the deposition, meaning you don't know	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
I thought, when I heard that the reporters, quite frankly, appeared for depositions, that when I was on a break, I was	going	to hear an accumulated list of questions that were objected to and that I	#court_transcript#	court_transcript_Day3PMSession.txt	go	spoken	masc_spoken	2
