And a bunch of my grandfather's old tools were in there odd things like, like scythes and things that you would find only on a farm even though the house itself was not on farmland. [SEP] Uh, my grandmother had a `64 Nova which a most people would consider to be a muscle car but uh she only	drove	it maybe two to three miles at the most and it usually took the whole day to plan what would happen if she were to need to drive somewhere so this car had very little mileage on it even though it was, at that point, about 20 years old. [SEP] Uh, we used to sit on her back porch and uh snap uh beans or what they called doing snap beans, uh, which was really just taking green beans and snapping them into smaller pieces.	#face-to-face#	face-to-face_CaseCullen.txt	drive	spoken	OANC_spoken	3
Finally, I got to come down Tyvola; the new Tyvola above the Coliseum was pretty new at that time. [SEP] And I, I	drove	home that way and we'd only been here a couple of months. [SEP] I got all the way out here to the Eagle Rd at that mill?	#face-to-face#	face-to-face_ChapmanDebbie.txt	drive	spoken	OANC_spoken	3
So, um, we thought about that and we thought, "Well, let's just take the truck, because I have a four-wheel drive truck, it's got the king cab, and we put all the kids in the back, smashed them in that little king cab part and got in the truck and	drove	. And we	#face-to-face#	face-to-face_FunkBernie.txt	drive	spoken	OANC_spoken	3
And he goes, "Well, we got, we got SOME of those," and I said, "Well, in the newspaper it says you have all your houses are overlooking lakes" and he goes, "Well," you know, and he could tell we had driven a long way just to, you know, you know, just to see some really kind of rugged area, and we, he knew exactly what we wanted at that point. [SEP] He says, "Well, here's, there's one lot left that actually overlooks this water, and it's on a hilltop," and uh, you know, kind of drew it out on this paper map and then we	drove	out there. [SEP] Well, we start driving in this truck, you know, I have a fairly large truck, and we're driving, and the road's at first paved, and then we're driving along, and then it goes to stone, gravel, and then, pretty much, we keep going, and it's like dirt, turns into a dirt road, and then, at the end of this road, probably the last twenty minutes, we're driving over tree stumps	#face-to-face#	face-to-face_FunkBernie.txt	drive	spoken	OANC_spoken	3
Well they hadn't pushed any of these off, so there's these trees on top of this hill. [SEP] And I kind of	drove	to the peak of this hill, and we could see down on the lake, and it was kind of neat, but the, the, the lake, the hill, the grade down to the lake was just unbelievable, it was almost like a cliff. [SEP] And you know, you could it was probably an eight per cent grade very steep grade.	#face-to-face#	face-to-face_FunkBernie.txt	drive	spoken	OANC_spoken	3
And, what we didn't know, was this hill came down, and then there was a twenty foot cliff, with a big terrace in it, and then the hill kept going. [SEP] They'd cut a terrace into the hill, halfway down it, you couldn't see it from the top, where they	drove	trucks down, and they'd just clear cut this, and down at that cliff, the bottom of that cliff was twenty foot in the air, literally, higher than this ceiling, and down at the bottom were just these little like bungee, where they'd cut all this brush and there's little bungee stuff sticking out. [SEP] And all of a sudden I just saw Nick just run, and disappear off this cliff, and he's just flying, like the last thing I saw was him flying.	#face-to-face#	face-to-face_FunkBernie.txt	drive	spoken	OANC_spoken	3
OK now another family tragedy. [SEP] In 1992 my sister, the same sister that	drove	me to the hospital when I had meningitis with my father, she got cancer in 1992 in 1991 in April of 1991 she was diagnosed a week after my niece was born. [SEP] Now is that her daughter?	#face-to-face#	face-to-face_GavinJeff.txt	drive	spoken	OANC_spoken	3
. After we got ready to go about to dinner, we	drove	around looking for a restaurant. We finally found an all you can eat seafood buffet.	#face-to-face#	face-to-face_JandaJanet.txt	drive	spoken	OANC_spoken	3
Took her to the grocery store, took her to church, stuff like that. [SEP] My grandmother never	drove	either, even before she had her leg amputated. [SEP] So Sunday comes around and this particular Sunday we're taking Granny to her home church.	#face-to-face#	face-to-face_LeakJeffrey.txt	drive	spoken	OANC_spoken	3
The lady's brother was my grandfather, who she later married, and they raised these two children like their own in addition to the other five children that they had. [SEP] Memaw had to quit driving once she had children of her own because they cried every time she took,	drove	,	#face-to-face#	face-to-face_LowranceSally.txt	drive	spoken	OANC_spoken	3
Memaw had to quit driving once she had children of her own because they cried every time she took,	drove	,	#face-to-face#	face-to-face_LowranceSally.txt	drive	spoken	OANC_spoken	3
