and the guidance of committed leaders. [SEP] Helping staff and boards	arrive	at a common vision necessitates honest and sometimes difficult conversations.	#government#	government_AboutLSC_diversity_priorities.txt	arrive	written	OANC_written	1
understand how services differ from grantee to grantee, so that the differences in levels of service can be adjusted to	arrive	at meaningful cost-per-case figures.	#government#	government_AboutLSC_Special_report_to_congress.txt	arrive	written	OANC_written	1
second methodology LSC is developing is a model to estimate the number of cases funded exclusively with LSC funds. [SEP] To	arrive	at this estimate, total cases reported by LSC grantees would be	#government#	government_AboutLSC_Special_report_to_congress.txt	arrive	written	OANC_written	1
Georgia and across the country must follow Barnes' lead -- or millions of people will continue to	arrive	at the courthouse door to find they cannot afford the price of admission.	#government#	government_Media_Barnes_new_job.txt	arrive	written	OANC_written	1
"It's a serious problem when four out of five low-income people in Texas	arrive	at the courthouse door and essentially discover they cannot afford the price of admission," says Mauricio Vivero,	#government#	government_Media_Texas_Lawyer.txt	arrive	written	OANC_written	1
cost28 and nondelivery attributable cost.29 [SEP] Rural carrier cost and the nondelivery attributable cost are then subtracted to	arrive	at a profit (loss) per box per day.	#government#	government_PostRateComm_Cohenetal_RuralDelivery.txt	arrive	written	OANC_written	1
Significantly, it was in several of these [labor-intensive] more fragmented industries—textiles, apparel, furniture, and some food processing—that the mass retailer (the department stores, mail-order houses and chain stores) began to coordinate the flow of goods from manufacturer to consumer. [SEP] In those industries where substantial economies of scale and scope did not exist in production, high-volume flows through the processes of production and distribution came to be guided—and the resulting cost reductions achieved—by the buying departments of mass retailers, retailers who handled a variety of related products through their facilities.43 [SEP] And so we	arrive	at the new information technologies of the 1980s. [SEP] These have begun to create integrated channels among enterprises in the three industries, facilitating even more product proliferation and stimulating changes in merchandising, inventory management, internal production practices, and methods of using human resources. [SEP] When it comes to the driving force behind the late twentieth-century industrial transformation, lean retailing is at the forefront of that revolution.	#non-fiction#	non-fiction_Abernathy_ch2.txt	arrive	written	OANC_written	1
s long as only one or two retailers required rapid replenishment, manufacturers could get away with this type of solution. [SEP] But it didn’t take long before most retailers wanted orders for basic apparel items replenished this way and they became very demanding. [SEP] As an increasing number of suppliers are dancing to the demands of rapid replenishment, they are finding it a complex tune. [SEP] Manufacturers suddenly have much more to do than just make clothing—they are being asked to do work previously done by the retailer, such as picking and packing the order for each store from the retailer’s warehouse. [SEP] Each store’s order has to be put in a separate carton, labeled with its own bar code, and accompanied by an advance shipping notice. [SEP] Moreover, retailers want an order to	arrive	at their distribution center at an exact time. [SEP] If the truck is late, the driver often has to wait until the end of the day to unload, if allowed to do so at all. [SEP] Deliveries made a day late are sometimes refused and sent back. [SEP] Such retail requirements have certainly put substantial pressure on apparel manufacturers to change their own practices. [SEP] Chapter 5 described some of the basic changes many manufacturers are making to stay in the game with lean retailers. [SEP] But even if lean retailing has led to suppliers’ wide-scale adoption of bar codes and EDI-related capabilities, divergent production strategies among suppliers have emerged. [SEP] Conceivably, two business units could each meet the same lean retailing requirements yet have very different internal practices	#non-fiction#	non-fiction_Abernathy_ch7.txt	arrive	written	OANC_written	1
The vast majority of workers in the apparel industry are involved in assembly. [SEP] This is illustrated in Table 9.1 (page 158) for the men’s and boys’ shirt industry. [SEP] In 1990, 73 percent of all workers in this industry were classified as working in the sewing department; 91 percent were sewing machine operators. [SEP] Given the predominant share of workers in assembly, organization of work in the sewing room has been the central focus of management attention. [SEP] The sewing rooms of most apparel factories are similar in overall appearance. [SEP] Apparel parts, trim pieces, buttons, zippers, and thread	arrive	at one end of the room and are separated for each operation, or subassembly. [SEP] As the last chapter noted, large apparel firms usually operate a central cutting room that provides cut parts to an average of five sewing plants.9 [SEP] About two-thirds of the production volume of our surveyed business units did their marker-making, spreading, and cutting in a single location. [SEP] Most would deliver cut goods to sewing plants many times a week; however, when cutting is done hundreds of miles from the sewing plants, weekly deliveries are the norm. [SEP] Trucks take fresh parts to the plants and return with finished goods for the distribution center. [SEP] Sewing rooms are generally arranged in rows of workers, each seated at a machine doing one operation on a bundle of parts. [SEP] Traditi	#non-fiction#	non-fiction_Abernathy_ch9.txt	arrive	written	OANC_written	1
bar, a chandelier, a TV, and a stereo tape deck. [SEP] The exterior may be painted in two tones, a lacquer mixed with iridescent flakes, or have a pearl finish. [SEP] Sometimes the undercarriage is chromed and gold-plated. [SEP] Painting low-rider cars is a specialty only available at certain paint and body shops, so low riders must be aware of such businesses. [SEP] Besides the painting of the car, other decorative designs or motifs may also be applied, such as pinstriping, fancy lace (a fire design), and murals. [SEP] Murals of an Aztec or Mayan scene or La Virgen de Guadalupe are popular icons painted on the trunk, hood, or roof of the car. [SEP] Even though there is similarity in the styles, each car is very different in the final production. [SEP] There are many techniques employed to	arrive	at a unique personal style. [SEP] For instance accessories from different-year models are interchanged, such as side panels from a 1957 model may be cut and welded to a 1952 car, or “’57 Cadillac tail lamps on a ’62 Chevy Impala” (Bright, 196). [SEP] Low riders are usually young urban Chicanos, between the ages of eighteen and thirty, and there can be two and three generations of low riders in one family. [SEP] The cost of fixing and maintaining a low-rider car is fairly high, so the owner typically is a working person. [SEP] Since finding older cars, say from the 1950s, is becoming difficult, some low riders now customize small trucks, motorcycles, and bicycles as well. [SEP] The movie Mi Vida Loca (My Crazy Life) depicts the work that goes into customizing a pickup truck.	#non-fiction#	non-fiction_Castro_chL.txt	arrive	written	OANC_written	1
