depends in part on today's decisions about consumption and saving. [SEP] The federal government has	gone	from the budget deficits of recent decades to surplus as a result of a growing economy and difficult	#government#	government_GenAccountOffices_d01591sp.txt	go	written	OANC_written	5
model. [SEP] However, one participant questioned that since almost 10 years have	gone	by since the Jenkins Committee made its recommendations, is there really a demand for change?	#government#	government_GenAccountOffices_d03419sp.txt	go	written	OANC_written	5
to address accountancy reform and, in some cases, have proposed reforms that have	gone	further than the Sarbanes-Oxley Act of 2002 because they feared that the federal government would not act. [SEP] This	#government#	government_GenAccountOffices_d03419sp.txt	go	written	OANC_written	5
service provision of government agencies. [SEP] Future Budget Issues. [SEP] Our federal government has	gone	from budget deficit to surplus as a result of a burgeoning economy and	#government#	government_GenAccountOffices_Testimony_cg00010t.txt	go	written	OANC_written	5
and we had lost a whole generation of public-interest lawyers," she said. "It had	gone	from being an economic sacrifice as it was in my day to an economic impossibility. [SEP] ... [SEP] The whole system has	#government#	government_Media_A_helping_hand.txt	go	written	OANC_written	5
awards money to those who help others. [SEP] Mintie said that all of the money has	gone	to her recipients -- none was spent on overhead. [SEP] She will be out of funds by spring.	#government#	government_Media_A_helping_hand.txt	go	written	OANC_written	5
with very serious problems. [SEP] " Zelon's public-interest work has not	gone	unnoticed. [SEP] Several organizations that share her commitment to public service -	#government#	government_Media_Assuring_Underprivileged.txt	go	written	OANC_written	5
give back to her community. [SEP] "I could have	gone	to a law firm and I would have made more money - a lot more money," Jones said. [SEP] "I know that I'm not getting	#government#	government_Media_Avoids_Budget_Cut.txt	go	written	OANC_written	5
livelihoods depend on it," he said. [SEP] Previous governors have	gone	to prestigious law firms, joined corporate boards or returned to thriving businesses.	#government#	government_Media_Barnes_Volunteers.txt	go	written	OANC_written	5
continue. [SEP] " Things have	gone	less smoothly across town. [SEP] There, Dudovitz, a longtime poverty lawyer and executive director of the San Fernando	#government#	government_Media_Coup_Reshapes_Legal_Aid.txt	go	written	OANC_written	5
for New York City, 02-6199. [SEP] But he added that many other groups "had	gone	along [with the reorganization] reluctantly" when faced with the possible loss of most of their budgets.	#government#	government_Media_Major_Changes.txt	go	written	OANC_written	5
makes them sick. [SEP] Deep holes in the road and balky water pressure have	gone	unresolved for several years, she said. [SEP] Mark Anderson, an owner of the park, said Fraise exaggerates the problems, some of	#government#	government_Media_Rental_rules.txt	go	written	OANC_written	5
executive director of the MLSC. [SEP] "The critical need for legal aid has	gone	up because of the recession." [SEP] He said that without more state help, the MLSC will cut grants	#government#	government_Media_Weak_economy.txt	go	written	OANC_written	5
of the last century, which, in the words of Alfred Chandler, reduced “the number of transactions involved in the flow of goods, increased the speed and regularity of the flow, and so lowered costs and improved the productivity of the American distribution system.”9 Yet it often takes time for an economy to reflect the impact of such fundamental shifts. [SEP] In fact, the current combination of changes in information technology, management practice, and manufacturing strategy may be one of the places where the impact of computers on the economy has been hidden until recently.10 [SEP] The falling costs of conducting business between retailers and their suppliers may also explain why there has been relatively little vertical concentration across industries in the channel—no textile firms have	gone	into the manufacture of apparel or retail and few apparel firms have set up their own retail outlets.11 [SEP] Indeed, an effective information-integrated channel probably works against vertical integration. [SEP] Sharing information and current knowledge of the market across channel players achieves some of the same objectives—at lower cost—of formally reaching forward or backward into markets. [SEP] Enterprises in different parts of the channel can therefore concentrate on their business strengths. [SEP] Lean retailing and the restructuring of manufacturing supply have also affected the economy as a whole in the area of inventories. [SEP] Lean retailing itself implies a dramatic reduction in the amount of inventory held by retail enterprises. [SEP] Chapter 14 documents the large inventory 	#non-fiction#	non-fiction_Abernathy_ch15.txt	go	written	OANC_written	5
 well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings. [SEP] Recently, a mother recounted to me a make-believe episode initiated by her 2 1/2-year-old daughter, Traci, involving extended experimentation with and reversals of roles, which led to abundant dialogue about mental states. [SEP] One evening, Traci, her two older sisters, and her parents had gathered in the living room to watch a video of The Sound of Music. [SEP] Although Traci showed little interest in the movie, her ears perked up at a statement in the sound track reporting the death of the mother of the Trapp-family children. [SEP] Traci began to ask questions, to talk about how the mother must have gotten sick and	gone	to the hospital, and to repeat that the mother had died. [SEP] For the next hour and a half, she assigned her own mother and herself at least ﬁfteen different roles—mother, father, baby, sister, doctor, nurse, and more—as she explored the idea of a mother dying: Traci: “Here, you’re the baby and I’m the mama. Honey, I’m going to the hospital.”	#non-fiction#	non-fiction_Berk_CH4.txt	go	written	OANC_written	5
les have been important community social and cultural events. [SEP] In Texas, New Mexico, and California, because of the isolation of the communities, dancing became the principal source of entertainment. [SEP] The social status of women in Spanish colonial society was limited and cloistered, with their primary social venues consisting of church and home. [SEP] El baile provided entertainment and physical activity. [SEP] As an early California traveler put it, “I was astonished at the endurance of the California women in holding out, night after night, in dancing, of which they never seemed to weary, but kept on with an appearance of freshness and elasticity that was as charming as surprising” (Shay 100). [SEP] It was at el baile that courtship occurred (since girls, although they may have	gone	to the dance chaperoned, were allowed to dance with boys); it was at el baile that families and relatives interacted, that the week’s work was forgotten, and that life’s mysteries were discussed. [SEP] The local dance brought the community together and allowed interaction between the sexes. [SEP] A girl was never able to reject a request to dance from a boy, because to turn down an invitation exposed the boy to embarrassment and ridicule for his failure in competition, and could be cause for revenge. [SEP] Countless corridos (ballads), leyendas (legends), and chistes (jokes) narrate events that are supposed to have occurred at el baile, from fights to courtships to elopements. [SEP] Encounters with the legendary weeping woman, La Llorona, often occur after a dance when a solitary man is fin	#non-fiction#	non-fiction_Castro_chB.txt	go	written	OANC_written	5
