sweaty organs. [SEP] "We're	walking	next door to look at Aldous Huxley's house," Ferd said when he came back, smelling of sunblock, lime and vodka. [SEP] "Want to come	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
And then a step back, recusitating of Christian imagery, good shepherd, though	walking	through the valley of the shadow of death (the shadow, not the death) what could we be hoping for from the son of god.	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
with good eyesight standing on top of it were to see people entering a house, leaving it,	walking	along the street, and sitting in the central square. [SEP] The thought would occur to him, 'These people are entering a	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
square. [SEP] The thought would occur to him, 'These people are entering a house, leaving it,	walking	along the streets, and sitting in the central square.' [SEP] In the same way -- with his mind thus concentrated, purified,	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
accused of gorging on rich foods and guzzling fine wines in the houses of the rich. [SEP] What a life, and very subversive,	walking	from town to town , spreading the word that the poor are not just future inheritors	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
of the Kingdom of Heaven, but they can be in it right now! [SEP] Tramping around, not worrying about how slow	walking	is compared to the bus or a car. [SEP] "	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
accused of gorging on rich foods and guzzling fine wines in the houses of the rich. [SEP] What a life, and very subversive,	walking	from town to town , spreading the word that the poor are not just future inheritors	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
of the Kingdom of Heaven, but they can be in it right now! [SEP] Tramping around, not worrying about how slow	walking	is compared to the bus or a car. [SEP] "	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
originally Indian, farmboy. [SEP] Ambrose suffered from obsessive-compulsive tendencies, often	walking	backwards for miles to erase what had happened earlier on the same route. [SEP] It was he who led Venison to the	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
At this point the girls, who are not allowed to participate in the race, start out	walking	to the tree, escorted by a group of senior warriors and women singing ritual and heroic songs. [SEP] When the girls are	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	2
decide to restage that fight and make it painless--ten punches back and forth, Popeye-style, with no blood and both guys	walking	away unblemished. [SEP] That's a G, folks. [SEP] The lesson for kids is that violence is funny and bloodless and without	#journal#	journal_Article247_3270.txt	walk	written	OANC_written	2
Exactly how spontaneous was the spontaneous shrine erected last week on John F. Kennedy Jr.'s doorstep? [SEP] Last Sunday afternoon, Chatterbox was	walking	through TriBeCa and decided to pass by the impromptu memorial that she had been	#journal#	journal_Article247_3292.txt	walk	written	OANC_written	2
claims to have recorded a temperature of 129 degrees while	walking	across Death Valley in July 1998. [SEP] (Chatterbox's rankings for third hottest, fourth hottest, etc., are, of course, similarly	#journal#	journal_Article247_3341.txt	walk	written	OANC_written	2
ribbons at trial, simply hands out his outline to the class. [SEP] He spends the morning	walking	us through the elements of antitrust law and offering evidence from the record to support his claims. [SEP] This man who virtually commanded the	#journal#	journal_Article247_3659.txt	walk	written	OANC_written	2
excerpt: (1) Reagan came much closer to death after his assassination attempt than previously disclosed. [SEP] He insisted on	walking	into the hospital under his own power, but then collapsed; he had lost nearly half his blood. [SEP] After	#journal#	journal_Article247_3684.txt	walk	written	OANC_written	2
conspiracy book. [SEP] ) Since I'm about as daunted by the prospect of	walking	around with a sign saying "The End Is At Hand" as you are by public speaking, I	#journal#	journal_Article247_3744.txt	walk	written	OANC_written	2
computer--and not just to Cantabridgians and others lucky enough to live within	walking	distance of the small number of newsstands in this country that sell publications from around the world. [SEP] Still, Chatterbox hates to think that	#journal#	journal_Article247_3753.txt	walk	written	OANC_written	2
government control of EVERY LAST DOLLAR that is made or earned in income," he bellowed,	walking	to the edge of the stage. "THINK ABOUT IT," he shouted at the audience. "If I have to give you a percentage of my income and you get to	#journal#	journal_Article247_3905.txt	walk	written	OANC_written	2
material. [SEP] Just as an example: I almost wish I didn't know that the inscription Emma Bovary put on the	walking	stick she gave to her lover, Rodolphe, was stolen verbatim from a gift that Gustave Flaubert got himself, from his lover	#journal#	journal_Article247_3941.txt	walk	written	OANC_written	2
USAT also reports that Hillary Clinton will attend the funeral service and that Di's oldest son Prince William is insisting on	walking	behind his mother's coffin in the ceremony. [SEP] The following passage from the WP	#journal#	journal_Article247_396.txt	walk	written	OANC_written	2
boy who was 11 years old at the time of the killing. [SEP] The boy, who is now 13, shot a man	walking	out of a convenience store with a 30-year-old rifle from over 200 feet away in the dark. [SEP] Defense attorneys argued that the boy was	#journal#	journal_Article247_4015.txt	walk	written	OANC_written	2
Dear Merrill, Good morning again. [SEP] It's embarrassing to admit this, but while I was	walking	in to work today half asleep, I actually spilled my corner-convenience-store	#journal#	journal_Article247_4027.txt	walk	written	OANC_written	2
boilerplate that could appear under the byline of any of the candidates in the presidential race--or any person	walking	down the street for that matter. [SEP] Here are some passages I found especially insightful:	#journal#	journal_Article247_4052.txt	walk	written	OANC_written	2
friend in the newsroom, would he lose his job? [SEP] No way. [SEP] But when some $9-an-hour mope in the payroll office in Norfolk does it, he's	walking	down the road talking to his lunch box inside of an hour.	#journal#	journal_Article247_4093.txt	walk	written	OANC_written	2
you know all this, asked the startled teacher. [SEP] Because Kerensky told me, Boris replied. [SEP] (Kerensky lived until 1970, and one could see him, as I did,	walking	across the Stanford campus, where he was affiliated with the Hoover	#journal#	journal_Article247_4210.txt	walk	written	OANC_written	2
fold, and by spas as a higher form of relaxation, sort of like water aerobics. [SEP] Many people spent their New Year's Eve	walking	in labyrinths, rather than pursuing more conventional paths to transcendence, such as champagne and foie	#journal#	journal_Article247_4269.txt	walk	written	OANC_written	2
in light. [SEP] "He asked if I was committed to	walking	the labyrinth. [SEP] I said 'yes.' [SEP] He said, 'If you are, you must leave a footprint.' [SEP] When I got to the center I	#journal#	journal_Article247_4269.txt	walk	written	OANC_written	1
He said, 'If you are, you must leave a footprint.' [SEP] When I got to the center I left two deep footprints. [SEP] As I was	walking	out he said, 'Now you are	#journal#	journal_Article247_4269.txt	walk	written	OANC_written	2
fronted elsewhere. [SEP] The same picture of President Clinton, Israeli Prime Minister Ehud Barak, and Syrian Foreign Minister Farouk Shara	walking	together grace all the fronts that carry photos.	#journal#	journal_Article247_4290.txt	walk	written	OANC_written	2
is not followed up by him, no sexual harassment has occurred. [SEP] Rosenthal counters with a family secret. [SEP] Many years ago, his older sister was	walking	in the park when a man exposed himself to her. [SEP] She screamed and ran home, where	#journal#	journal_Article247_550.txt	walk	written	OANC_written	2
tone," but the LAT reports staff cheers and laughter, and the NYT finds President Clinton	walking	around his Dakar, Senegal hotel suite with a cigar in his mouth and a drum in his hands (to be replaced moments later with a	#journal#	journal_Article247_554.txt	walk	written	OANC_written	2
makes an incredibly important point: Pol Pot wasn't the last big war criminal	walking	around free. [SEP] There's Idi Amin, estimated to have killed 300,000 of his fellow Ugandans, enjoying life in Saudi Arabia. [SEP] There's Bosnian Serbs Radovan	#journal#	journal_Article247_566.txt	walk	written	OANC_written	2
NYT front features instead a shot of Pakistan's Prime Minister Nawaz Sharif	walking	alongside his army chief, both men grim-faced. [SEP] The Pakistanis claim to have set off five explosions, although USA Today and	#journal#	journal_Article247_595.txt	walk	written	OANC_written	2
puts together with Hillary's post-speech support of her husband for its lead. [SEP] Three of the fronts feature pix of the First Family	walking	across the White House lawn to start what would have to count as the worst family vacation in	#journal#	journal_Article247_663.txt	walk	written	OANC_written	2
to Chernomyrdin that he find out what people are saying about him and his reforms by disguising himself and	walking	out among the people. [SEP] "But," the legislator is quoted, "you'd better disguise yourself really well. [SEP] You'll be in	#journal#	journal_Article247_683.txt	walk	written	OANC_written	2
to be unsafe are less likely than those living in safer areas to engage in physical activities like	walking	a dog or pushing a stroller. [SEP] For this, we needed a study?	#journal#	journal_Article247_868.txt	walk	written	OANC_written	2
host Judith Regan says Lewinsky "isn't a victim. She's an adulterer and she should be	walking	around with a scarlet A." [SEP] And she "seemed more interested in making money than contemplating the deep meaning of her actions." [SEP] The	#journal#	journal_Article247_873.txt	walk	written	OANC_written	2
the White House Correspondents' Dinner last Saturday (sorry I missed you) I found myself at one point	walking	absent-mindedly behind Dick Cavett. [SEP] The tourists who lined the walls literally screamed and clapped and cheered as he	#journal#	journal_Article247_978.txt	walk	written	OANC_written	2
