revolution by denying the schools, the jobs the death relationships we were "educated" for. [SEP] We	went	back to how we had begun living with groups of friends and fount that this revolution could leave intact the	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
conception of him than the way he fell into position as we approached (…) We stayed while the exhibition	went	on, and the conscious profiles of the peaks might to our apprehension have been interested in his	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
deviation and guilt felt by some who were out of phase with cosmic duality of sex vision), , although we	went	out/in on long and fulfilling trips together. [SEP] We had gone to places so sublime that difference was	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
"I am a scientist and a virtuous woman," Abra cried in Natabean, but her cries	went	unheeded as the moon and its caravan of stars crossed the blue desert.	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
butchered by the loyal Bedouins. [SEP] Achmed, however, grew to manhood, (shortening his name to ben Maas),	went	to Oxford like his father, and --hurrying along this story-- became the chief accountant for Phillips	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
children resulted in assignment to the wrong gender.   [SEP] Approximately t	went	y minutes before the procedure was to begin, a bomb	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
Mrs. Adowe Kikuyu, a clan leader and indigenous medicine practitioner. [SEP] "Suddenly, the ceiling parted and she	went	to heaven," her aunt said, sobbing. [SEP] "It was a miracle-God called her to prevent my niece from	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
birthday when she would be legally able without his consent; Robert and Clara filed a lawsuit, and won, but out of spite	went	ahead and married the day before her birthday, September 12, 1840.	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
supported the independent schools. [SEP] In 1931, he again	went	to England to present a written petition to parliament. [SEP] He met Mahatma Gandhi of India in November 1932. [SEP] After	#fiction#	fiction_TheStory.txt	go	written	OANC_written	3
2. "Online music retailer ... no, that's not exactly right. [SEP] Online music digitizer ... no . [SEP] Online music something MP3.com	went	public to much anticipation Wednesday, and saw its shares leap from $28 to $105 in a matter of	#journal#	journal_Article247_3273.txt	go	written	OANC_written	3
I was in the "Herons" group along with about fifteen other 8, 9, and 10 year olds ... [SEP] One Friday in July we	went	on a trip to Long Beach, Sag Harbor, and Jacob, Max and I ended up sitting in the sand precociously talking	#journal#	journal_Article247_3301.txt	go	written	OANC_written	3
statue was closed to the general public, and only party guests were allowed on the two Statue of Liberty ferries that	went	to the island and came back continuously all night. [SEP] My wife and I boarded the ferry at about 8:30. [SEP] It would	#journal#	journal_Article247_3330.txt	go	written	OANC_written	3
of Liberty. [SEP] " "One point two. [SEP] I heard that as known fact. [SEP] " These zephyr-borne estimates	went	way up after the Grucci fireworks barge floated between Liberty Island and the skyline with an electric sign on it that said Talk (did I	#journal#	journal_Article247_3330.txt	go	written	OANC_written	3
Chechen gunmen on three villages in neighboring Dagestan. [SEP] As the LAT	went	to press, the estimated 300 attackers held at least two of the villages. [SEP] Russian gunships were dispatched to fire on the attackers. [SEP] It is believed that	#journal#	journal_Article247_3355.txt	go	written	OANC_written	3
The Net: The Crack of the '90s It's painful to watch the demise of a city daily. [SEP] We	went	through it in 1995 when Times Mirror shut down New York Newsday . [SEP] (Prematurely, I still	#journal#	journal_Article247_3361.txt	go	written	OANC_written	3
realized Felt meant "I'm the Mark Felt who worked at the FBI in 1972."] I was involved very deeply in all that ...	went	on. [SEP] But I'm not guilty of disclosure, leaking it to the press, or anything like that.	#journal#	journal_Article247_3363.txt	go	written	OANC_written	3
[here the judge interrupted and told the prosecutor to ask his next question, but Nixon	went	on] what President Truman had to do, that is, write letters to people whose sons have been killed in war. [SEP] " Possibly in part because of the	#journal#	journal_Article247_3363.txt	go	written	OANC_written	3
motivation in constructing this as-if scenario? [SEP] He wanted to understand how another sociological theorist	went	wrong in predicting social change: Karl Marx.	#journal#	journal_Article247_3372.txt	go	written	OANC_written	3
Who's Afraid of The Blair Witch Project? [SEP] Chatterbox has a terrible confession to make: He	went	to see The Blair Witch Project yesterday and, despite trying very, very hard to be	#journal#	journal_Article247_3381.txt	go	written	OANC_written	3
No. [SEP] I	went	to Texas A&M, don't forget. [SEP] I	#journal#	journal_Article247_3385.txt	go	written	OANC_written	3
Chatterbox concludes: Almost certain no. (This admission dents his glamorous image. [SEP] Besides, he got asked the same thing by the FBI when he	went	to work at the White House, and if he were lying now he'd have to fear being	#journal#	journal_Article247_3385.txt	go	written	OANC_written	3
Just as we Americans expected: Those Europeans will use any occasion as an excuse to stop working. [SEP] They probably all	went	right home and took naps afterwards, too. [SEP] If the eclipse had happened here, of course, we would have	#journal#	journal_Article247_3389.txt	go	written	OANC_written	3
like the way he sold out his own legacy of decent, moderate Republicanism for an ersatz, anti-government populism. [SEP] But since Newt Gingrich	went	the way of all political flesh, Lamar has returned to his sounder instincts. [SEP] This year, he	#journal#	journal_Article247_3397.txt	go	written	OANC_written	3
returns after a two-week absence, which God knows I hope made your hearts grow fonder. [SEP] Not coincidentally, perhaps, the two weekly recaps that	went	unwritten would have had to detail a stock market tumbling steadily downhill, a Net	#journal#	journal_Article247_3402.txt	go	written	OANC_written	3
locations. [SEP] Someone tell me again: Why did the Automats go out of business?" 7. "Blockbuster Video	went	public yesterday, and saw its shares budge not at all from their offering price . [SEP] The headline in Variety ? [SEP] 'First	#journal#	journal_Article247_3402.txt	go	written	OANC_written	3
basketball arena, followed by Steve Forbes with 21 percent, and Elizabeth Dole with 14 percent. [SEP] Places four through nine	went	respectively to Gary Bauer, Pat Buchanan, Lamar Alexander, Dan Quayle, Alan Keyes, and Sen. Orrin Hatch.	#journal#	journal_Article247_3410.txt	go	written	OANC_written	3
behavior required for being a good neighbor is so extremely low. [SEP] Barton managed to wave hello from his car. [SEP] Dahmer	went	a few times to apartment cookouts. [SEP] Furrow once helped someone park a car. [SEP] Almost anyone, even the most sociopathic	#journal#	journal_Article247_3418.txt	go	written	OANC_written	3
been singled out because he attended two physics conferences in China in 1986 and 1988, but that 13 Caucasian officials from Los Alamos who	went	to the same conferences have never been investigated. [SEP] (To read	#journal#	journal_Article247_3422.txt	go	written	OANC_written	3
more vital in the first half of the '70s; after the move to New York things	went	downhill. [SEP] My framework also includes Rolling Stone from that era, the Voice in the '60s and early '70s, Spy in the late '80s. [SEP] The	#journal#	journal_Article247_3430.txt	go	written	OANC_written	3
response, though, was how many people hated the film. [SEP] In part, it did sound like a classic case of a movie that in two weeks	went	from being a sleeper to being overhyped, so that people who saw Blair Witch after,	#journal#	journal_Article247_3440.txt	go	written	OANC_written	3
at the epicenter, to use the city's skating rink as an overflow morgue turned disastrous when the power	went	out. [SEP] "As hundreds of corpses lay in their body bags," the paper reports, "the ice grew soft and watery, and a thick pungent	#journal#	journal_Article247_3458.txt	go	written	OANC_written	3
nonetheless collects a $200 million breakup fee. [SEP] All these stories note that Northrop's stock price	went	up nearly 25 percent on the news, but none delves into the question of whether any of the major	#journal#	journal_Article247_345.txt	go	written	OANC_written	3
today's herky-jerky market, where bond prices rose sharply, while the Dow meandered and the Nasdaq actually	went	up. [SEP] But the truth is that in the end the market will do a good job of sorting through the messages and finding the ones	#journal#	journal_Article247_3484.txt	go	written	OANC_written	3
paganism, magic, witchcraft, and other things that scare Christian fundamentalists. [SEP] A few years ago they	went	after Barney because he could fly, and because he taught kids about the powers of the imagination (in their	#journal#	journal_Article247_3490.txt	go	written	OANC_written	3
without a blink; they moved from a gated service to one where the Web was nearly co-opted into AOL; they	went	from hourly to unlimited without a look back--this is a company that is not tethered to anything except that which	#journal#	journal_Article247_3491.txt	go	written	OANC_written	3
let her achieve it. [SEP] She never got to be more than wishy-washy, insecure, a good person who	went	wrong and apologized and would really be a lot nicer if she just got laid. [SEP] A bitch without the courage of her	#journal#	journal_Article247_3496.txt	go	written	OANC_written	3
the writers for her--a single mother--occasional forays into romance. [SEP] When Kate Austin	went	off for a little yoga-and-sex retreat with a colleague last year, for instance, her daughter wandered off into the winter night and nearly died	#journal#	journal_Article247_3496.txt	go	written	OANC_written	3
