The whole thing? [SEP] I was old enough at the time that I knew what was	going	on. [SEP] Yeah.	#face-to-face#	face-to-face_AdamsElissa.txt	go	spoken	OANC_spoken	2
Yeah. [SEP] And uh, I remember exactly	going	to the hospital and the uh, waiting room, but um, yeah, it's just something you don't know anybody goes through. [SEP] It was a very interesting experience.	#face-to-face#	face-to-face_AdamsElissa.txt	go	spoken	OANC_spoken	2
That's what I've heard, it's extremely hard. [SEP] What have you decided, what are you	going	to do? [SEP] I'm	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
What have you decided, what are you	going	to do? [SEP] I'm	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
They're actually both teachers. [SEP] So are they happy that you're	going	to be a teacher? [SEP] Or do would they rather you have stay in Nursing?	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
C's and D's, you know, and that's just not me. I wish if I could do it all over again I would stay home and study instead of	going	out with my friends, which has really hurt me a lot. [SEP] Do you think that's what it was?	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
Yeah. [SEP] So you're just	going	to work a lot harder? [SEP] Work a lot harder, um, take some classes that I think are	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
So you're just	going	to work a lot harder? [SEP] Work a lot harder, um, take some classes that I think are	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
That's pretty much it. [SEP] I'm just	going	to tell everybody that they need to study! [SEP] Definitely study!	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	2
OK. [SEP] Um, we're	going	to talk about today childhood stories and what I'm wondering is what are the stories you remember as children? [SEP] I recall, a number of stories.	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	2
But I think the story that was, was a favorite was one that my mother made up herself, utilizing characters from, you know, like Bugs Bunny and, and Thumper and Bambi and all that. [SEP] And ah, she, she made it up, a story about a, me and my cousin Phil, ah,	going	on this trip to the Canadian Northwest to hunt and meeting these little characters, uh, while we were there. [SEP] Of course it can't be published because all those things are copyrighted, but my mother made up the story and I thought it was very nice and I still have it, uh, handwritten, uh, in our file here.	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	2
Go ahead. [SEP] Well, I'm	going	to ask a final question that, um, I mean, you're my parents, and you imparted a lot of, uh, a lot of the love of reading to me. [SEP] Uh, how important it was to read and we're all English majors, I think that has something to do with it; my brother, sister and I are all, we're all English majors in college.	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	2
Uh, how important it was to read and we're all English majors, I think that has something to do with it; my brother, sister and I are all, we're all English majors in college. [SEP] So, what I am	going	to ask you is what was your philosophy behind that? [SEP] Why is reading so important?	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	2
At about, about three weeks later, then arrived a group of about four, at my brother's house, and told him, that they were coming to, to be, that is to take control of the place, where we lived. [SEP] Well, but that they weren't	going	to steal, they weren't	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
Then when, well, since I lived alone, only with my son, they, would seek me out because, I always had, everything, because I had all kinds of animals, including doves from Castile, uh, turkeys, ducks, hens, pigs, cows, all kinds of animals. [SEP] So they would, they would always come to me, and they told me, "Ma'am, sell us milk, sell us yogurt, sell us cheese, or sell us a, a hog, a plump hog, well I had to sell them, and I am	going	to sell," he'd said, "if you sell them to everyone else, sell to us, too." [SEP] I say to him, "OK."	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
So, he, he came looking for, yogurt, I don't know what he came looking for, for me to sell him. [SEP] And when I was giving it to him, he said to me, "There's	going	to be, a meeting now." "When?"	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
"In Piedras de Sal," that was, like a, pretty, level, place where, they gathered. [SEP] And I said to him, "I'm not	going	to be able to go." "Why?"	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
I said to him, "But you know, I'm your friend, tell me why." [SEP] Then he said to me that, "they're	going	to set up a board," he said to me, "where they're	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
And I said to him, "And what is that for?" "Because they're	going	to set up a committee," he said to me, "so that when those big battalions," he said to me, "of guerrillas arrive, these people attend, for example, the president is	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	2
