reporter's veracity could be questioned each and every time something like this	comes	up. [SEP] I strain mightily not to have to do that. [SEP] That's what I'm talking about. [SEP] Now, I don't know if that clarifies	#court_transcript#	court_transcript_Day3PMSession.txt	come	spoken	masc_spoken	4
 [SEP] But you can't say when you walk into a classroom, you're not teaching. [SEP] And if that's what's happening in the Dover school system and my children are in that school system, that they're routinely establishing practices that is not teaching in the classroom, then that's shameful. [SEP] In addition, I have a child who is in the ninth-grade biology class, and this has spilled over into other classes. [SEP] It's not just the biology class that has been affected by this. [SEP] My child has heard comments from other students, school board member students in her classroom about evolution being against their religion, and do you think we came from monkeys, how can you think we came from monkeys. [SEP] It used to be a weekly occurrence. [SEP] It's now a daily occurrence, and my daughter	comes	home from school upset about these comments that are being made to her and, you know, is looking for guidance on how to respond to these questions. [SEP] Also, intelligent design is not a scientific concept. [SEP] It's a religious concept. [SEP] And because I don't subscribe to that particular brand of religion, I feel that I and my daughter, my family, are being ridiculed, and my daughter feels the pressure. [SEP] I reserve the right to teach my child about religion. [SEP] And I have faith in myself and in my husband and in my pastor to do that, not the school system. [SEP] Thank you. [SEP] No further questions.	#court_transcript#	court_transcript_Day3PMSession.txt	come	spoken	masc_spoken	4
And my understanding from your husband's testimony yesterday is that she hasn't yet reached the section in biology that deals with evolution. [SEP] Is that correct? [SEP] Yes. [SEP] After looking at her syllabus, it appears that evolution	comes	later in the course. [SEP] I wouldn't say at the end, but closer to the end of the course. [SEP] And so she hasn't heard this one-minute statement be read in the class yet?	#court_transcript#	court_transcript_Day3PMSession.txt	come	spoken	masc_spoken	4
t, it says to educate our students so that they can be contributing members of society. "I do not believe in teaching revisionist history. [SEP] Our country was founded on Christian beliefs and principles. [SEP] We are not looking for a book that is teaching students that this is a wrong thing or a right thing. [SEP] It is just a fact. [SEP] All we are trying to accomplish with this task is to choose a biology book that teaches the most prevalent theories. [SEP] "The definition of 'theory' is merely a speculative or an ideal circumstance. To present only one theory or to give one option would be directly contradicting our mission statement. You can teach creationism without it being Christianity. It can be presented as a higher power. That is where another part of Dover's mission statement	comes	into play. That part would be in partnership with family and community. You as a parent can teach your child your family's ideology." [SEP] And what was your reaction to that letter when you read it in the paper, Mrs. Eveland?	#court_transcript#	court_transcript_Day3PMSession.txt	come	spoken	masc_spoken	4
Mr. Lessig, on your First Amendment argument I don't see where the retroactivity-prospectivity	comes	in, because -- I follow your argument under the Copyright Clause, but if you're saying that the time is too long, the public	#court_transcript#	court_transcript_Lessig-court-transcript.txt	come	spoken	masc_spoken	4
you make the retroactive-prospective line work. [SEP] Well, the line	comes	from deciding what the First Amendment interest is, and if this Court heed the First Amendment interest off of this	#court_transcript#	court_transcript_Lessig-court-transcript.txt	come	spoken	masc_spoken	4
that gives its terms effect in a simple way. [SEP] Just as a limited addition print is not a limited -- is not limited if each time a customer	comes	in a new print is printed, so, too, a limited term is not limited if each time copyright holders come to	#court_transcript#	court_transcript_Lessig-court-transcript.txt	come	spoken	masc_spoken	4
or you hear somebody already starting reading reading off a list of stuff that they've read probably a thousand times that day already that's true or the ones that are are generated by a computer it's just a computer voice that	comes	on the line those are the ones that i really really hate too even had some of them the	#telephone#	telephone_sw2015-ms98-a-trans.txt	come	spoken	masc_spoken	4
two minutes. [SEP] The prevailing rule for the audience here in the hall is as always, absolute quiet, please. [SEP] Good evening, Governor Bush, Vice President Gore. [SEP] The end of our 90 minutes last week in Boston, the total time each of you took was virtually the same. [SEP] Let's see if we can do the same tonight, or come close. [SEP] Governor Bush, the first question goes to you. [SEP] One of you is about to be elected the leader of the single-most powerful nation in the world, economically, financially, militarily, diplomatically, you name it. [SEP] Have you formed any guiding principles for exercising this enormous power? [SEP] I have, I have. [SEP] First question is what's in the best interests of the United States? [SEP] What's in the best interests of our people? [SEP] When it	comes	to foreign policy that will be my guiding question. [SEP] Is it in our nation's interests? [SEP] Peace in the Middle East is in our nation's interests. [SEP] Having a hemisphere that is free for trade and peaceful is in our nation's interests. [SEP] Strong relations in Europe is in our nation's interest. [SEP] I've thought a lot about what it means to be the president. [SEP] I also understand that an administration is not one person, but an administration is dedicated citizens who are called by the president to serve the country, to serve a cause greater than self, and so I've thought about an administration of people who represent all America, but people who understand my compassionate and conservative philosophy. [SEP] I haven't started naming names except for one person, and that's Mr. R	#debate-transcript#	debate-transcript_2nd_Gore-Bush.txt	come	written	masc_spoken	4
So you don't believe, Vice President Gore, that we should take sides and resolve this right now? [SEP] A lot of people pushing hey, the United States should declare itself and not be so neutral in this particular situation. [SEP] Well, we stand with Israel, but we have maintained the ability to serve as an honest broker. [SEP] And one of the reasons that's important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue	comes	through us. [SEP] And if we throw away that ability to serve as an honest broker, then we have thrown -- we will have thrown away a strategic asset that's important not only to us but also to Israel. [SEP] You agree with that, Governor?	#debate-transcript#	debate-transcript_2nd_Gore-Bush.txt	come	written	masc_spoken	4
