restrictions. [SEP] These efforts were highly successful. [SEP] Today, funding for the fourteen LSC-funded grantees in the state	comes	from three primary sources: the state, IOLTA and LSC. [SEP] Approximately two	#government#	government_AboutLSC_State_Planning_Report.txt	come	written	OANC_written	4
units, and private sources. [SEP] On the average, only fifteen percent of New Jersey grantees' annual budgets	comes	from LSC. [SEP] In 1998, when LSC issued Program Letter 98-1, LSNJ was already	#government#	government_AboutLSC_State_Planning_Report.txt	come	written	OANC_written	4
institution. [SEP] D'Onofrio remarked that when it	comes	to brief interventions, many physicians are pre-contemplators. [SEP] She suggested that changing	#government#	government_AlcoholProblems_Session3-PDF.txt	come	written	OANC_written	4
recommended test water temperatures. [SEP] Recommended materials must be used in the fabrication of the test equipment which	comes	in contact with the effluent (see Section 5, Facilities and	#government#	government_EnvProtAgen_atx1-6.txt	come	written	OANC_written	4
recommended test water temperatures. [SEP] Recommended materials must be used in the fabrication of the test equipment which	comes	in contact with the effluent (see Section 5, Facilities, Equipment and	#government#	government_EnvProtAgen_ctf1-6.txt	come	written	OANC_written	4
temperatures. [SEP] Recommended materials must be used in the fabrication of the test equipment which	comes	in contact with the effluent (see Section 5, Facilities, Equipment, and Supplies; and specific	#government#	government_EnvProtAgen_ctm4-10.txt	come	written	OANC_written	4
to form nitrates and sulfates, which are a substantial fraction of fine particle (PM2.5) pollution. [SEP] (Some PM2.5	comes	from direct emissions from a variety of sources.) [SEP] A source emitting NOx and SO2	#government#	government_EnvProtAgen_final.txt	come	written	OANC_written	4
relationships between fine particle indicators and mortality across multiple locations in the U.S. [SEP] A third major data set	comes	from the California based 7th day Adventist study (e.g. Abbey et al,	#government#	government_EnvProtAgen_tech_adden.txt	come	written	OANC_written	4
The best available estimate of WTP to avoid a case of chronic bronchitis (CB)	comes	from Viscusi, et al. (1991). [SEP] The Viscusi, et al. study, however, describes a severe case of CB to the survey	#government#	government_EnvProtAgen_tech_adden.txt	come	written	OANC_written	4
and organize finance office responsibilities. [SEP] When it	comes	to organizational design, we found that leading finance organizations often had the same or similar core functions	#government#	government_GenAccountOffices_ai00134.txt	come	written	OANC_written	4
finding ways to recognize individuals and say ƒthank you.≈ When the thank you	comes	from inside the organization, it goes a long way. [SEP] The CIO uses different means to show his appreciation. [SEP] For	#government#	government_GenAccountOffices_d01376g.txt	come	written	OANC_written	4
design changes that can result from unknowns after initial manufacturing begins. [SEP] This knowledge	comes	in the form of completed engineering drawings before transitioning from the system	#government#	government_GenAccountOffices_d02701.txt	come	written	OANC_written	4
quality prior to making a production decision ensures that cost and schedule targets will be met. [SEP] This knowledge	comes	in the form of evidence from data that shows manufacturing processes are in	#government#	government_GenAccountOffices_d02701.txt	come	written	OANC_written	4
immobilize an agency's efforts to implement GPRA and that its implementation is evolutionary in that proficiency	comes	with time and experience. [SEP] To assist federal managers, the Committee published	#government#	government_GenAccountOffices_gg96118.txt	come	written	OANC_written	4
effect on the determination of financial statement amounts. [SEP] If specific information	comes	to the auditors' attention that provides evidence concerning the existence of possible noncompliance that	#government#	government_GenAccountOffices_GovernmentAuditingStandards_yb2002ed.txt	come	written	OANC_written	4
indirect effects on financial statements or other financial data needed to achieve audit objectives. [SEP] If specific information	comes	to the auditors' attention that provides evidence concerning the	#government#	government_GenAccountOffices_GovernmentAuditingStandards_yb2002ed.txt	come	written	OANC_written	4
