False	False	go	-3.419943332672119	come	-2.6309409141540527	drive	-6.99118185043335	walk	-8.146078109741211	arrive	-4.622622966766357	b'" And I see you have your your housemaid in attendance? " [SEP] " Cook, actually, " I said. [SEP] Berta drew up all five feet one inch of herself in magisterial silence. [SEP] " My family could not arrive in time for the funeral, " I said. [SEP] " What a pity. " [SEP] Not really. [SEP] " Yes, " [SEP] I said. [SEP] " They set off from Rome just as soon as they heard the news. [SEP] I believe they\'ll ***mask*** home sometime tomorrow. [SEP] " Mother, Father, and my sister, Lillian, were at present hurtling across the Atlantic aboard a Cunard ocean liner, returning from a three-month-long European shopping excursion. " [SEP] And my brother, Andrew, is in the thick of studying for his final exams at Yale, so I told him to stay absolutely chained to his desk, or Father would be cross. [SEP] "'	arrive	" And I see you have your your housemaid in attendance? " [SEP] " Cook, actually, " I said. [SEP] Berta drew up all five feet one inch of herself in magisterial silence. [SEP] " My family could not arrive in time for the funeral, " I said. [SEP] " What a pity. " [SEP] Not really. [SEP] " Yes, " [SEP] I said. [SEP] " They set off from Rome just as soon as they heard the news. [SEP] I believe they'll	arrive	home sometime tomorrow. [SEP] " Mother, Father, and my sister, Lillian, were at present hurtling across the Atlantic aboard a Cunard ocean liner, returning from a three-month-long European shopping excursion. " [SEP] And my brother, Andrew, is in the thick of studying for his final exams at Yale, so I told him to stay absolutely chained to his desk, or Father would be cross. [SEP] "	natural	natural	natural	COCA; 2015; New York, N.Y. : Minotaur Books,Edition: First edition; Come hell or highball :a mystery; Chance, Maia; FIC: Come hell or highball :a mystery	1	believe	homebase	homebase	
False	False	go	-4.586806297302246	come	-2.879718065261841	drive	-11.291152954101562	walk	-10.806981086730957	arrive	-3.7702085971832275	b'I arrived at the INPO office for an 11:00 AM press conference. [SEP] Two TV stations, 1 or 2 radio stations and several print journalists were there. [SEP] I knew many of them so we did that right cheek, left cheek, right cheek kiss thing around the room for several minutes. [SEP] Then we ordered macchiato. [SEP] We stood/sat around waiting for that to ***mask*** -- no need to get in any hurry you know.'	arrive	I arrived at the INPO office for an 11:00 AM press conference. [SEP] Two TV stations, 1 or 2 radio stations and several print journalists were there. [SEP] I knew many of them so we did that right cheek, left cheek, right cheek kiss thing around the room for several minutes. [SEP] Then we ordered macchiato. [SEP] We stood/sat around waiting for that to	arrive	-- no need to get in any hurry you know.	natural	natural	natural	CORE; Personal Blog; Way Down In Kosovo; http://waydowninkosovo1.blogspot.com/	1	none	3rd	none	
True	True	go	-7.366506576538086	come	-5.125417232513428	drive	-11.38625717163086	walk	-10.516769409179688	arrive	-4.554640293121338	b'" They say that Sahalie Falls is 100 feet tall. The pure drop after the first dip is about 80 feet. It\'s an impressive sight by itself, never mind seeing somebody kayak off it, " says photographer Tim Kemple. [SEP] A recent snowstorm left the landscape highlighting vibrant blue and green hues. [SEP] " The water was bright blue, the moss was electric green, and the snow juxtaposes everything perfectly, " says Kemple. [SEP] The group waited for clouds to ***mask*** , ensuring Kemple was photographing in even light.'	arrive	" They say that Sahalie Falls is 100 feet tall. The pure drop after the first dip is about 80 feet. It's an impressive sight by itself, never mind seeing somebody kayak off it, " says photographer Tim Kemple. [SEP] A recent snowstorm left the landscape highlighting vibrant blue and green hues. [SEP] " The water was bright blue, the moss was electric green, and the snow juxtaposes everything perfectly, " says Kemple. [SEP] The group waited for clouds to	arrive	, ensuring Kemple was photographing in even light.	natural	natural	natural	CORE; Personal Blog; Extreme Photo of the Week -- National Geographic; http://adventure.nationalgeographic.com/adventure/extreme-photo-of-the-week/	1	none	3rd	none	
True	True	go	-8.43402099609375	come	-5.712695598602295	drive	-10.620609283447266	walk	-11.647605895996094	arrive	-0.12972037494182587	b'Washington wrote to Alexander Hamilton on the 22nd, " The distressed situation of the army, for want of blankets and many necessary articles of clothing, is truly deplorable, and inevitably must bring destruction to it, unless a speedy remedy is applied. " Local leaders did what they could to supply the army with food and clothing. [SEP] Reinforcements sent by Congress began to ***mask*** , and Washington felt the army was sufficiently ready to mount an attack.'	arrive	Washington wrote to Alexander Hamilton on the 22nd, " The distressed situation of the army, for want of blankets and many necessary articles of clothing, is truly deplorable, and inevitably must bring destruction to it, unless a speedy remedy is applied. " Local leaders did what they could to supply the army with food and clothing. [SEP] Reinforcements sent by Congress began to	arrive	, and Washington felt the army was sufficiently ready to mount an attack.	natural	natural	natural	CORE; Historical Article; History of the Battle of the Brandywine; http://www.ushistory.org/brandywine/thestory.htm	1	none	3rd	none	
True	True	go	-5.236215114593506	come	-3.424987316131592	drive	-8.235358238220215	walk	-9.18012809753418	arrive	-1.4643300771713257	b'So why should you buy an eBook reader? [SEP] Convenience. [SEP] Instead of going to a bookstore to make a purchase or ordering a book online and waiting for it to ***mask*** , you can purchase and download an eBook anytime, from any location with a Wi-Fi connection.'	arrive	So why should you buy an eBook reader? [SEP] Convenience. [SEP] Instead of going to a bookstore to make a purchase or ordering a book online and waiting for it to	arrive	, you can purchase and download an eBook anytime, from any location with a Wi-Fi connection.	natural	natural	natural	CORE; Review; eBook Reader 2013 | Compare Best eReaders | eBook Reader; http://ebook-reader-review.toptenreviews.com/	1	none	3rd	none	
False	False	went	-6.843400001525879	came	-0.6534817218780518	drove	-15.437923431396484	walked	-11.655319213867188	arrived	-1.1517441272735596	b"Packages addressed to Nicholas Danner c/o Toyco. [SEP] Why they weren't sent to his home, Danner couldn't say. [SEP] He didn't even know where they came from. [SEP] No notes included. [SEP] No return address. [SEP] The contents of these tiny parcels were oddly shaped bits of plastic and metal, like pieces left over from an assemble-it-yourself kit, or the sweepings of a junk shop. [SEP] It could have been a joke, or the activity of a schizophrenic, he thought, until the third package ***mask*** with a note."	arrive	Packages addressed to Nicholas Danner c/o Toyco. [SEP] Why they weren't sent to his home, Danner couldn't say. [SEP] He didn't even know where they came from. [SEP] No notes included. [SEP] No return address. [SEP] The contents of these tiny parcels were oddly shaped bits of plastic and metal, like pieces left over from an assemble-it-yourself kit, or the sweepings of a junk shop. [SEP] It could have been a joke, or the activity of a schizophrenic, he thought, until the third package	arrived	with a note.	natural	natural	natural	COCA; 2017; Hoboken Vol. 132, Iss. 3/4,  (Mar/Apr 2017): 84-176.; The Man Who Put the Bomp; Chwedyk, Richard; FIC: Fantasy & Science Fiction	3	none	3rd	none	
True	True	went	-6.2419328689575195	came	-5.682729721069336	drove	-11.431782722473145	walked	-10.385080337524414	arrived	-3.796910285949707	b"To celebrate our friend's birthday, my family invited a few people over for lunch, including a local pastor, his wife, and their young children. [SEP] I tidied up the house and inspected every corner (or so I thought) before everyone ***mask*** . After our guests left, I went into the bathroom and closed the door -- and was mortified to see my bra hanging behind the door!"	arrive	To celebrate our friend's birthday, my family invited a few people over for lunch, including a local pastor, his wife, and their young children. [SEP] I tidied up the house and inspected every corner (or so I thought) before everyone	arrived	. After our guests left, I went into the bathroom and closed the door -- and was mortified to see my bra hanging behind the door!	natural	natural	natural	COCA; 2008 (Dec 2008); Vol. 211, Iss. 6; pg. 80; RED IN THE FACE; MAG: Redbook	3	none	3rd	none	
True	True	went	-6.928601264953613	came	-6.972661018371582	drove	-9.877419471740723	walked	-9.3305025100708	arrived	-4.181399822235107	b'Chunyu Bai stood at the bus stop, waiting for a tunnel bus. [SEP] " The Cross Harbour Tunnel is a wonderful piece of engineering linking Kowloon and Hong Kong island. In the past, if you wanted to go to the Hong Kong side from Kowloon or vice versa, you had to waste a lot of time, first on the bus and then the ferry. But now, a tunnel bus from Mongkok to Causeway Bay takes less than fifteen minutes, " he thought. [SEP] The bus ***mask*** . [SEP] He got on. [SEP] He dropped a coin into the fare box, climbed to the upper deck, and chose a window seat.'	arrive	Chunyu Bai stood at the bus stop, waiting for a tunnel bus. [SEP] " The Cross Harbour Tunnel is a wonderful piece of engineering linking Kowloon and Hong Kong island. In the past, if you wanted to go to the Hong Kong side from Kowloon or vice versa, you had to waste a lot of time, first on the bus and then the ferry. But now, a tunnel bus from Mongkok to Causeway Bay takes less than fifteen minutes, " he thought. [SEP] The bus	arrived	. [SEP] He got on. [SEP] He dropped a coin into the fare box, climbed to the upper deck, and chose a window seat.	natural	natural	natural	COCA; 2004 (Summer); Vol. 47, Iss. 4; pg. 10, 33 pgs; Intersection; Liu Yichang; FIC: Literary Review	3	none	3rd	none	
True	True	gone	-9.982625007629395	come	-6.068630218505859	driven	-13.965252876281738	walked	-7.286626815795898	arrived	-1.125931739807129	b'We\'ll go to the market in Beaumont. [SEP] I\'ve read it\'s wonderful and they sell live animals. [SEP] " [SEP] " [SEP] I\'ve always wanted a goat. [SEP] " [SEP] They laugh, clicking glasses, proud that they made it this far. [SEP] That they have reached this place. [SEP] They have opened the shutters and made food from the garden. [SEP] Sonia is savoring the dry red wine Katrine and Michel left them when she hears the mewing. [SEP] On the windowsill just outside she sees the cat. [SEP] She hasn\'t even thought about the cat since they ***mask*** , but now he is on the ledge, begging to be let in. [SEP] Pet care was part of their exchange. [SEP] She hadn\'t minded.'	arrive	We'll go to the market in Beaumont. [SEP] I've read it's wonderful and they sell live animals. [SEP] " [SEP] " [SEP] I've always wanted a goat. [SEP] " [SEP] They laugh, clicking glasses, proud that they made it this far. [SEP] That they have reached this place. [SEP] They have opened the shutters and made food from the garden. [SEP] Sonia is savoring the dry red wine Katrine and Michel left them when she hears the mewing. [SEP] On the windowsill just outside she sees the cat. [SEP] She hasn't even thought about the cat since they	arrived	, but now he is on the ledge, begging to be let in. [SEP] Pet care was part of their exchange. [SEP] She hadn't minded.	natural	natural	natural	COCA; 2003 (Winter); Vol. 132, Iss. 1; pg. 106, 15 pgs; Exchanges; Mary Morris; FIC: Daedalus	5	none	3rd	none	FID
True	True	went	-7.742478847503662	came	-3.1267828941345215	drove	-10.311214447021484	walked	-8.19128131866455	arrived	-2.962083339691162	b'He recalled how intensely the man had worked during the recent space mission. [SEP] Spivey was driven, all right. [SEP] Sometimes that could be a good thing. [SEP] It could also make some people dangerous. [SEP] " You\'re sure these people will keep their word? " she whispered to Manella. [SEP] He looked back with amusement. [SEP] " Of course I\'m not sure! Lustig may be nonviolent, but what do we know about his backers? " [SEP] Again, he shrugged. [SEP] " We\'ll find out soon enough. " [SEP] Ask a foolish question.. Teresa thought. Their tour guide ***mask*** at last, a dark-haired, dark-skinned young man with broad shoulders and a pleasant smile.'	arrive	He recalled how intensely the man had worked during the recent space mission. [SEP] Spivey was driven, all right. [SEP] Sometimes that could be a good thing. [SEP] It could also make some people dangerous. [SEP] " You're sure these people will keep their word? " she whispered to Manella. [SEP] He looked back with amusement. [SEP] " Of course I'm not sure! Lustig may be nonviolent, but what do we know about his backers? " [SEP] Again, he shrugged. [SEP] " We'll find out soon enough. " [SEP] Ask a foolish question.. Teresa thought. Their tour guide	arrived	at last, a dark-haired, dark-skinned young man with broad shoulders and a pleasant smile.	natural	natural	natural	COCA; 1990; Bantam Books, New York; Earth; David Brin; FIC: Earth	3	none	3rd	none	
